"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"PDS";"10"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"POP-SVP-PRI-UD-PRODI";"23"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"LEGA NORD";"2"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"MOV.SOC.TRICOLORE";"2"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"FORZA ITALIA";"19"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"PANNELLA-SGARBI";"2"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"RINNOVAMENTO IT-DINI";"3"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"ALLEANZA NAZIONALE";"31"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"PER LE MARCHE";"0"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"RIFONDAZIONE COMUNISTA";"9"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"FEDERAZIONE DEI VERDI";"1"
"MARCHE";"Ascoli Piceno";"PALMIANO";180;;139;;11;"CCD-CDU";"20"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"CCD-CDU";"185"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"FORZA ITALIA";"229"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"RINNOVAMENTO IT-DINI";"63"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"MOV.SOC.TRICOLORE";"9"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"PANNELLA-SGARBI";"16"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"PDS";"281"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"LEGA NORD";"9"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"PER LE MARCHE";"4"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"ALLEANZA NAZIONALE";"275"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"RIFONDAZIONE COMUNISTA";"181"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"FEDERAZIONE DEI VERDI";"13"
"MARCHE";"Ascoli Piceno";"ROCCAFLUVIONE";2158;;1579;;91;"POP-SVP-PRI-UD-PRODI";"141"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"PANNELLA-SGARBI";"7"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"FEDERAZIONE DEI VERDI";"2"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"FORZA ITALIA";"89"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"RINNOVAMENTO IT-DINI";"29"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"MOV.SOC.TRICOLORE";"5"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"PDS";"273"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"LEGA NORD";"9"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"CCD-CDU";"91"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"PER LE MARCHE";"0"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"ALLEANZA NAZIONALE";"133"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"RIFONDAZIONE COMUNISTA";"84"
"MARCHE";"Ascoli Piceno";"ROTELLA";892;;797;;32;"POP-SVP-PRI-UD-PRODI";"21"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"POP-SVP-PRI-UD-PRODI";"64"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"PANNELLA-SGARBI";"9"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"PDS";"188"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"MOV.SOC.TRICOLORE";"21"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"PER LE MARCHE";"3"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"LEGA NORD";"8"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"FEDERAZIONE DEI VERDI";"13"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"RIFONDAZIONE COMUNISTA";"126"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"CCD-CDU";"99"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"ALLEANZA NAZIONALE";"219"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"RINNOVAMENTO IT-DINI";"51"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1224;;1064;;68;"FORZA ITALIA";"175"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"FEDERAZIONE DEI VERDI";"6"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"FORZA ITALIA";"32"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"RINNOVAMENTO IT-DINI";"13"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"MOV.SOC.TRICOLORE";"11"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"PANNELLA-SGARBI";"5"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"PDS";"41"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"POP-SVP-PRI-UD-PRODI";"48"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"LEGA NORD";"3"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"CCD-CDU";"21"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"PER LE MARCHE";"0"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"RIFONDAZIONE COMUNISTA";"20"
"MARCHE";"Ascoli Piceno";"SMERILLO";359;;320;;22;"ALLEANZA NAZIONALE";"90"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"RINNOVAMENTO IT-DINI";"128"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"FEDERAZIONE DEI VERDI";"72"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"FORZA ITALIA";"541"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"PANNELLA-SGARBI";"68"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"MOV.SOC.TRICOLORE";"26"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"PDS";"1237"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"LEGA NORD";"20"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"CCD-CDU";"253"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"PER LE MARCHE";"6"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"ALLEANZA NAZIONALE";"692"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"RIFONDAZIONE COMUNISTA";"395"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4600;;3947;;115;"POP-SVP-PRI-UD-PRODI";"251"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"FEDERAZIONE DEI VERDI";"21"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"LEGA NORD";"19"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"POP-SVP-PRI-UD-PRODI";"96"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"PDS";"211"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"PANNELLA-SGARBI";"12"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"MOV.SOC.TRICOLORE";"21"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"RINNOVAMENTO IT-DINI";"56"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"PER LE MARCHE";"5"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"CCD-CDU";"95"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"FORZA ITALIA";"247"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"RIFONDAZIONE COMUNISTA";"256"
"MARCHE";"Ascoli Piceno";"VENAROTTA";2094;;1595;;124;"ALLEANZA NAZIONALE";"354"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"FEDERAZIONE DEI VERDI";"3859"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"ALLEANZA NAZIONALE";"21621"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"LEGA NORD";"2850"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"RIFONDAZIONE COMUNISTA";"3236"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"PART.LEGGE NATURALE";"1150"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"PDS";"7465"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"RINNOVAMENTO IT-DINI";"5209"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"UNION FUR SUD TIROL";"3410"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"POP-SVP-PRI-UD-PRODI";"8961"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"FORZA ITALIA";"10138"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";83592;;74610;;2821;"CCD-CDU";"1519"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"UNION FUR SUD TIROL";"244"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"RINNOVAMENTO IT-DINI";"91"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"PART.LEGGE NATURALE";"26"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"RIFONDAZIONE COMUNISTA";"5"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"POP-SVP-PRI-UD-PRODI";"547"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"ALLEANZA NAZIONALE";"33"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"FEDERAZIONE DEI VERDI";"29"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"LEGA NORD";"37"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"PDS";"5"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"CCD-CDU";"3"
"TRENTINO ALTO ADIGE";"Bolzano";"LAION";1586;;1470;;405;"FORZA ITALIA";"14"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"RINNOVAMENTO";"7"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"FORZA ITALIA";"1016"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"RINNOVAMENTO IT-DINI";"147"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"SOCIALISTA";"33"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"POP-SVP-PRI-UD-PRODI";"459"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"CCD-CDU";"494"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"FEDERAZIONE DEI VERDI";"144"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"PANNELLA-SGARBI";"98"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"PDS";"688"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"MOV.SOC.TRICOLORE";"178"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"RIFONDAZIONE COMUNISTA";"259"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"RISORGIMENTO DEL SUD";"18"
"MOLISE";"Isernia";"BOJANO";6910;;5186;;252;"ALLEANZA NAZIONALE";"1095"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"RINNOVAMENTO";"0"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"RINNOVAMENTO IT-DINI";"18"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"ALLEANZA NAZIONALE";"62"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"FORZA ITALIA";"111"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"PANNELLA-SGARBI";"11"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"RISORGIMENTO DEL SUD";"5"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"CCD-CDU";"77"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"POP-SVP-PRI-UD-PRODI";"36"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"SOCIALISTA";"2"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"PDS";"112"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"MOV.SOC.TRICOLORE";"17"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"RIFONDAZIONE COMUNISTA";"45"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1011;;611;;62;"FEDERAZIONE DEI VERDI";"13"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"POP-SVP-PRI-UD-PRODI";"17"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"CCD-CDU";"30"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"PDS";"42"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"PANNELLA-SGARBI";"11"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"RIFONDAZIONE COMUNISTA";"13"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"FEDERAZIONE DEI VERDI";"8"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"SOCIALISTA";"0"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"RISORGIMENTO DEL SUD";"2"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"MOV.SOC.TRICOLORE";"52"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"RINNOVAMENTO";"1"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"RINNOVAMENTO IT-DINI";"5"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"ALLEANZA NAZIONALE";"110"
"MOLISE";"Isernia";"SAN MASSIMO";683;;446;;42;"FORZA ITALIA";"80"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"RISORGIMENTO DEL SUD";"0"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"FEDERAZIONE DEI VERDI";"3"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"RIFONDAZIONE COMUNISTA";"10"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"MOV.SOC.TRICOLORE";"30"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"PANNELLA-SGARBI";"11"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"ALLEANZA NAZIONALE";"50"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"CCD-CDU";"15"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"POP-SVP-PRI-UD-PRODI";"7"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"SOCIALISTA";"1"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"RINNOVAMENTO";"1"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"RINNOVAMENTO IT-DINI";"6"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"FORZA ITALIA";"120"
"MOLISE";"Isernia";"SAN POLO MATESE";768;;314;;17;"PDS";"31"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"RINNOVAMENTO IT-DINI";"11"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"FEDERAZIONE DEI VERDI";"8"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"RIFONDAZIONE COMUNISTA";"28"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"MOV.SOC.TRICOLORE";"11"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"PDS";"77"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"PANNELLA-SGARBI";"3"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"RISORGIMENTO DEL SUD";"2"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"CCD-CDU";"60"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"POP-SVP-PRI-UD-PRODI";"232"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"RINNOVAMENTO";"3"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"ALLEANZA NAZIONALE";"113"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"FORZA ITALIA";"311"
"MOLISE";"Isernia";"SPINETE";1514;;1008;;97;"SOCIALISTA";"3"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"FEDERAZIONE DEI VERDI";"649"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"ALLEANZA NAZIONALE";"2020"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"CCD-CDU";"663"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"POP-SVP-PRI-UD-PRODI";"657"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"MOV.RIN.IT.";"29"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"MOV.SOC.TRICOLORE";"190"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"RIFONDAZIONE COMUNISTA";"737"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"PDS";"1135"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"SOCIALISTA";"40"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"PATTO PER L'AGRO";"11"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"FORZA ITALIA";"2211"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"RINNOVAMENTO IT-DINI";"374"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11752;;9852;;506;"PANNELLA-SGARBI";"202"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"MOV.RIN.IT.";"231"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"ALLEANZA NAZIONALE";"10808"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"PANNELLA-SGARBI";"1179"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"PATTO PER L'AGRO";"59"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"FORZA ITALIA";"11847"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"POP-SVP-PRI-UD-PRODI";"2703"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"RINNOVAMENTO IT-DINI";"2531"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"MOV.SOC.TRICOLORE";"799"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"RIFONDAZIONE COMUNISTA";"4156"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"PDS";"6672"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"FEDERAZIONE DEI VERDI";"2766"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"SOCIALISTA";"188"
"CAMPANIA 2";"Caserta";"CASERTA";61040;;51595;;2296;"CCD-CDU";"3180"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"RINNOVAMENTO IT-DINI";"97"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"PANNELLA-SGARBI";"32"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"FORZA ITALIA";"396"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"ALLEANZA NAZIONALE";"437"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"FEDERAZIONE DEI VERDI";"67"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"CCD-CDU";"269"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"POP-SVP-PRI-UD-PRODI";"85"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"SOCIALISTA";"8"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"PDS";"555"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"RIFONDAZIONE COMUNISTA";"232"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"MOV.SOC.TRICOLORE";"43"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"MOV.RIN.IT.";"20"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3247;;2695;;359;"PATTO PER L'AGRO";"10"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"PANNELLA-SGARBI";"44"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"RINNOVAMENTO IT-DINI";"150"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"FORZA ITALIA";"855"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"PDS";"785"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"SOCIALISTA";"26"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"FEDERAZIONE DEI VERDI";"79"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"ALLEANZA NAZIONALE";"695"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"MOV.SOC.TRICOLORE";"54"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"MOV.RIN.IT.";"24"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"POP-SVP-PRI-UD-PRODI";"152"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"PATTO PER L'AGRO";"5"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"RIFONDAZIONE COMUNISTA";"424"
"CAMPANIA 2";"Caserta";"RECALE";5069;;4233;;184;"CCD-CDU";"591"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"RIFONDAZIONE COMUNISTA";"1370"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"ALLEANZA NAZIONALE";"2235"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"PANNELLA-SGARBI";"218"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"RINNOVAMENTO IT-DINI";"445"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"FORZA ITALIA";"2256"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"CCD-CDU";"605"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"SOCIALISTA";"42"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"PDS";"2091"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"MOV.SOC.TRICOLORE";"165"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"MOV.RIN.IT.";"35"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"POP-SVP-PRI-UD-PRODI";"767"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"PATTO PER L'AGRO";"24"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13825;;11675;;508;"FEDERAZIONE DEI VERDI";"445"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"FEDERAZIONE DEI VERDI";"34"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"ALLEANZA NAZIONALE";"168"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"POP-SVP-PRI-UD-PRODI";"56"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"FORZA ITALIA";"200"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"RIFONDAZIONE COMUNISTA";"155"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"CCD-CDU";"126"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"RINNOVAMENTO IT-DINI";"39"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"MOV.SOC.TRICOLORE";"14"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"RINNOVAMENTO";"1"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"PDS";"207"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"PANNELLA-SGARBI";"11"
"CALABRIA";"Paola";"ACQUAPPESA";1814;;1234;;80;"SOCIALISTA";"19"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"MOV.SOC.TRICOLORE";"21"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"CCD-CDU";"87"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"POP-SVP-PRI-UD-PRODI";"14"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"ALLEANZA NAZIONALE";"80"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"FORZA ITALIA";"113"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"RIFONDAZIONE COMUNISTA";"30"
"CALABRIA";"Paola";"AIETA";863;;701;;64;"RINNOVAMENTO IT-DINI";"124"
