"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"BRESSANONE";"MSI-DN";3031;" MIGLIUCCI            ";" D                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"TRENTO";"ALL.POP.PENS";179;" LURETIGH             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"ROVERETO";"ALL.POP.PENS";189;" LURETIGH             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"ALL.POP.PENS";153;" LURETIGH             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"MEZZOLOMBARDO";"ALL.POP.PENS";138;" MURITI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"BOLZANO";"ALL.POP.PENS";137;" MURITI               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MONOPOLI";"PSDI";3506;" ALO' IN SCIANARO     ";" R                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BRINDISI";"PSDI";5307;" FALDETTA             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"FOGGIA-SAN SEVERO";"PSDI";5936;" GRANA                ";" C N N                ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LUCERA";"PSDI";9257;" DELL'OSSO            ";" C                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"CERIGNOLA";"PSDI";3821;" ROLLA                ";" A G P                ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TARANTO";"PSDI";2726;" GAMBARDELLA          ";" L                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PSDI";4923;" PANDOLFO             ";" G I                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LECCE";"PSDI";4224;" QUARANTA             ";" R                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PSDI";2474;" CIPOLLA              ";" G B E                ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TRICASE";"PSDI";5160;" CERPEDA              ";" C A                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARI";"PRI";5316;" RINALDI AMENDOLA     ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARLETTA-TRANI";"PRI";8273;" DIPAOLA              ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"MOLFETTA";"PRI";6148;" DE NICOLO            ";" V E                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BITONTO";"PRI";3659;" LUISI                ";" D                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"ALTAMURA";"PRI";4735;" PAGNATELLI           ";" N                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MONOPOLI";"PRI";4654;" BASILE               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BRINDISI";"PRI";5716;" QUARTA               ";" A N                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"FOGGIA-SAN SEVERO";"PRI";8624;" FILOCAMO             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LUCERA";"PRI";760;" CATALETA             ";" A D                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"CERIGNOLA";"PRI";3974;" LATTANZIO            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TARANTO";"PRI";3891;" PIEROTTI             ";" P                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"PRI";5051;" DE LUDICIBUS         ";" C                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LECCE";"PRI";12248;" GORGONI              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"PRI";3275;" RISI                 ";" O                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TRICASE";"PRI";4117;" SANSONETTI           ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARI";"LISTA VERDE";4709;" MATTIOLI             ";" G F                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARLETTA-TRANI";"LISTA VERDE";1304;" DIMONTE              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MOLFETTA";"LISTA VERDE";1205;" CAPPELLUTI           ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BITONTO";"LISTA VERDE";1887;" DIMONTE              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"ALTAMURA";"LISTA VERDE";1345;" SPARVIERO IN STUCCHI ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MONOPOLI";"LISTA VERDE";1392;" DIMONTE              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BRINDISI";"LISTA VERDE";3845;" MATTIOLI             ";" G F                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"FOGGIA-SAN SEVERO";"LISTA VERDE";2149;" LAURIOLA             ";" P                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LUCERA";"LISTA VERDE";573;" LAURIOLA             ";" P                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"CERIGNOLA";"LISTA VERDE";968;" LAURIOLA             ";" P                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TARANTO";"LISTA VERDE";2697;" MATTIOLI             ";" G F                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"LISTA VERDE";1824;" PERRONE DETTO ALDO   ";" C                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LECCE";"LISTA VERDE";3627;" DI GIULIO            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"LISTA VERDE";1391;" SPARVIERO IN STUCCHI ";"  G                   ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TRICASE";"LISTA VERDE";1248;" LECCI IN DE VITO     ";" I                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARI";"DC";49458;" DALFINO              ";" E N                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"BARLETTA-TRANI";"DC";35245;" MESSINA              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MOLFETTA";"DC";42652;" BUSSETI              ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"BITONTO";"DC";49079;" MORO BONINI          ";" M F                  ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"ALTAMURA";"DC";47193;" BOMPIANI             ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"MONOPOLI";"DC";52507;" MEZZAPESA            ";" P                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"BRINDISI";"DC";46860;" TRAVAGLINI           ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"FOGGIA-SAN SEVERO";"DC";50869;" CAVALIERE            ";" S                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"LUCERA";"DC";29813;" FALLUCCHI            ";" S                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"CERIGNOLA";"DC";35556;" FERRARA              ";" N A                  ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"TARANTO";"DC";43829;" CONTE                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"PUGLIA";"MARTINA FRANCA";"DC";56382;" ORLANDO              ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"LECCE";"DC";66952;" PULLI                ";" E                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"GALLIPOLI-GALATINA";"DC";54074;" DE GIUSEPPE          ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"PUGLIA";"TRICASE";"DC";60838;" GIACOVAZZO           ";" G                    ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"PCI";20554;" CARDINALE            ";" E                    ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"PCI";10823;" SAVINO               ";" N                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"PCI";20208;" BONITO OLIVA         ";" P                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"PCI";10055;" PRINZI               ";" V                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"PCI";12562;" CALCAGNO             ";" N F E                ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"PCI";15459;" BARCA                ";" L                    ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"DEM.PROL";658;" LUFRANO              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"DEM.PROL";272;" LUFRANO              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"DEM.PROL";747;" PESACANE             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"DEM.PROL";347;" PESACANE             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"DEM.PROL";362;" GIULIANI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"DEM.PROL";519;" PESACANA             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"ALL.POP.PENS";88;" PAOLICELLI           ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"ALL.POP.PENS";25;" PAOLICELLI           ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"ALL.POP.PENS";95;" POOLICELLI           ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"ALL.POP.PENS";43;" GIULIANI             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"ALL.POP.PENS";39;" GIULIANI             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"ALL.POP.PENS";30;" GIULIANI             ";" S                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"DC";28026;" SALERNO              ";" C F                  ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"DC";20370;" D'AMELIO             ";" S                    ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"DC";32246;" AZZARA               ";" C F N                ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"DC";18916;" COVIELLO             ";" R V                  ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"DC";17487;" BERNASSOLA           ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"DC";18654;" POCCHIARI            ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"PRI";2109;" RIZZI                ";" N                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"PRI";263;" TRILLI               ";" O                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"PRI";749;" GALOTTA              ";" D                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"PRI";461;" CAIAZZA              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"PRI";481;" GIOIA                ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"PRI";434;" PAGANO               ";" N                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"P.RAD";1005;" LOVECCHIO            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"P.RAD";207;" LOVECCHIO            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"P.RAD";851;" TORZUOLI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"P.RAD";248;" TORZUOLI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"P.RAD";272;" TORZUOLI             ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"P.RAD";361;" LOVECCHIO            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"MSI-DN";4844;" CONESE               ";" F P                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"MSI-DN";1509;" CONESE               ";" F P                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"MSI-DN";5142;" TREROTOLA            ";" N                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"MSI-DN";1893;" GAMBIOLI             ";" A A O                ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"MSI-DN";1469;" PERRONE              ";" S M                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"MSI-DN";3194;" MENCHISE             ";" N                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"PLI";648;" FOLLIA               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"PLI";114;" FOLLIA               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"PLI";945;" CIMADOMO             ";" R M                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"PLI";193;" CIMADOMO             ";" R M                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"PLI";189;" SPALTRO              ";" P                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"PLI";277;" ARANEO               ";" A N G                ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"LIGA VENETA-PU";317;" FRANCHINI            ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"LIGA VENETA-PU";84;" FRANCHINI            ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"LIGA VENETA-PU";280;" SABINO               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"LIGA VENETA-PU";140;" FRANCHINI            ";" F                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"LIGA VENETA-PU";194;" SABINO               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"LIGA VENETA-PU";89;" SABINO               ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"LISTA VERDE";759;" ROSUCCI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"LISTA VERDE";214;" MISURIELLO           ";" S A                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"LISTA VERDE";988;" MISURIELLO           ";" S A                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"LISTA VERDE";221;" ROSUCCI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"LISTA VERDE";260;" MISURIELLO           ";" S A                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"LISTA VERDE";385;" ROSUCCI              ";" A                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"PSDI";3448;" DELICIO              ";" D                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"PSDI";1029;" AULICINO             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"PSDI";3065;" PERGOLA              ";" R                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"PSDI";1984;" MESSINA              ";" G V B A              ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"PSDI";2181;" ROCCO                ";" P                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"PSDI";1286;" COSTANTINO           ";" S A                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"MATERA";"PSI";5275;" PACIONE              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"TRICARICO";"PSI";6827;" CASCINO              ";" M                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"POTENZA";"PSI";8768;" LOVALLO              ";" V                    ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"CORLETO PERTICARA";"PSI";7078;" PIERRI               ";" L R                  ";;;;
14/6/1987 00:00:00;"S";"BASILICATA";"LAGONEGRO";"PSI";9527;" SAVINO               ";" N                    ";;;;"E"
14/6/1987 00:00:00;"S";"BASILICATA";"MELFI";"PSI";8033;" GIORGIO              ";" E                    ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"CATANZARO";"PCI";32895;" ALBERTI              ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"VIBO VALENTIA";"PCI";18834;" DE MASI              ";" V S                  ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"CROTONE";"PCI";45229;" MESORACA             ";" M                    ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"LAMEZIA TERME";"PCI";22553;" PINGITORE            ";" L S                  ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"COSENZA";"PCI";39559;" GAROFALO             ";" C                    ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"CASTROVILLARI-PAOLA";"PCI";28101;" CORTESE              ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CITTADELLA";"LISTA VERDE";4781;" ZANARELLA            ";" L M                  ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"LOCRI";"MSI-DN";4470;" NIRTA                ";" F E                  ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"CATANZARO";"DC";39405;" DONATO               ";" A                    ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"VIBO VALENTIA";"DC";31513;" MURMURA              ";" A F S                ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"CROTONE";"DC";36564;" BEVILACQUA           ";" R A                  ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"LAMEZIA TERME";"DC";26475;" DE SENSI             ";" G                    ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"COSENZA";"DC";45292;" PERUGINI             ";" P                    ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"CASTROVILLARI-PAOLA";"DC";44149;" COVELLO              ";" F A                  ";;;;"E"
14/6/1987 00:00:00;"S";"CALABRIA";"ROSSANO";"DC";32712;" MASCARO              ";" G                    ";;;;
14/6/1987 00:00:00;"S";"CALABRIA";"PALMI";"DC";27330;" TUCCIO               ";" G A A                ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"ROVERETO";"PSI-PSDI-PR-VERDI";11563;" RAFFAELLI            ";" M                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"PSI-PSDI-PR-VERDI";6919;" PIETRACCI            ";" A                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"MEZZOLOMBARDO";"PSI-PSDI-PR-VERDI";5684;" BERGER               ";" F                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"BOLZANO";"PSI-PSDI-PR-VERDI";16039;" NOLET                ";" C                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"BRESSANONE";"PSI-PSDI-PR-VERDI";3852;" STUFFER              ";" S                    ";;;;
14/6/1987 00:00:00;"S";"TRENTINO-ALTO ADIGE";"TRENTO";"LIGA VENETA-PU";1148;" CARLONI              ";" R                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"PADOVA";"LIGA VENETA-PU";4553;" RANDI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ESTE";"LIGA VENETA-PU";3067;" RANDI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CITTADELLA";"LIGA VENETA-PU";4558;" BACCIOLI             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ROVIGO";"LIGA VENETA-PU";1700;" ZILLI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ADRIA";"LIGA VENETA-PU";891;" SAMBIN               ";" V                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"TREVISO";"LIGA VENETA-PU";7405;" BACCIOLI             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"LIGA VENETA-PU";6395;" ZILLI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"LIGA VENETA-PU";4599;" ZILLI                ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VENEZIA";"LIGA VENETA-PU";2161;" GASPARETTO           ";" L                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"MIRANO";"LIGA VENETA-PU";4002;" STOCCO               ";" F                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SAN DONA' DI PIAVE";"LIGA VENETA-PU";2608;" BACCIOLI             ";" C                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CHIOGGIA";"LIGA VENETA-PU";4724;" GASPARETTO           ";" L                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA I";"LIGA VENETA-PU";8664;" CABRINI              ";" R R                  ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA COLLINA";"LIGA VENETA-PU";4808;" TURRI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VERONA PIANURA";"LIGA VENETA-PU";3875;" TURRI                ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"VICENZA";"LIGA VENETA-PU";6249;" MAGNABOSCO           ";" A                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"SCHIO";"LIGA VENETA-PU";7430;" CESTONARO IN MAGNABO ";" SCO B                ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BASSANO DEL GRAPPA";"LIGA VENETA-PU";4522;" CESTONARO IN MAGNABO ";" SCO B                ";;;;
14/6/1987 00:00:00;"S";"VENETO";"BELLUNO";"ALL.POP.PENS";210;" ABBA' IN CONTENTO    ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"PADOVA";"ALL.POP.PENS";346;" ABBA' IN CONTENTO    ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"ESTE";"ALL.POP.PENS";225;" ABBA' IN CONTENTO    ";" G                    ";;;;
14/6/1987 00:00:00;"S";"VENETO";"CITTADELLA";"ALL.POP.PENS";300;" ANTONINI IN CARRETTI ";"  D                   ";;;;
