"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"UNIONE DI CENTRO";"33"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"ALLEANZA NAZIONALE";"112"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"DEM.CRIST.-NUOVO PSI";"5"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"FIAMMA TRICOLORE";"4"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"NO EURO";"3"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"FORZA ITALIA";"222"
"EMILIA-ROMAGNA";"RIMINI";"GEMMANO";918;463;818;430;7;"ALTERNATIVA SOCIALE MUSSOLINI";"3"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"COMUNISTI ITALIANI";"239"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"PARTITO PENSIONATI";"42"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"DI PIETRO ITALIA DEI VALORI";"134"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"RIFONDAZIONE COMUNISTA";"420"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"U.D.EUR POPOLARI";"13"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"LA ROSA NEL PUGNO";"149"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"FEDERAZIONE DEI VERDI";"156"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"L'ULIVO";"3214"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"LEGA NORD";"161"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"UNIONE DI CENTRO";"307"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"ALLEANZA NAZIONALE";"916"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"DEM.CRIST.-NUOVO PSI";"48"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"FIAMMA TRICOLORE";"24"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"NO EURO";"12"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"FORZA ITALIA";"1709"
"EMILIA-ROMAGNA";"RIMINI";"MISANO ADRIATICO";8658;4259;7764;3867;57;"ALTERNATIVA SOCIALE MUSSOLINI";"40"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"COMUNISTI ITALIANI";"23"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"PARTITO PENSIONATI";"4"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"DI PIETRO ITALIA DEI VALORI";"8"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"RIFONDAZIONE COMUNISTA";"55"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"U.D.EUR POPOLARI";"13"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"LA ROSA NEL PUGNO";"16"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"FEDERAZIONE DEI VERDI";"28"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"L'ULIVO";"435"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"LEGA NORD";"16"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"UNIONE DI CENTRO";"60"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"ALLEANZA NAZIONALE";"134"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"DEM.CRIST.-NUOVO PSI";"3"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"FIAMMA TRICOLORE";"10"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"NO EURO";"1"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"FORZA ITALIA";"185"
"EMILIA-ROMAGNA";"RIMINI";"MONDAINO";1171;569;1037;517;17;"ALTERNATIVA SOCIALE MUSSOLINI";"4"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"COMUNISTI ITALIANI";"40"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"PARTITO PENSIONATI";"9"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"DI PIETRO ITALIA DEI VALORI";"24"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"RIFONDAZIONE COMUNISTA";"67"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"U.D.EUR POPOLARI";"4"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"LA ROSA NEL PUGNO";"21"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"FEDERAZIONE DEI VERDI";"31"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"L'ULIVO";"452"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"LEGA NORD";"42"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"UNIONE DI CENTRO";"83"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"ALLEANZA NAZIONALE";"193"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"DEM.CRIST.-NUOVO PSI";"7"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"FIAMMA TRICOLORE";"11"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"NO EURO";"4"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"FORZA ITALIA";"574"
"EMILIA-ROMAGNA";"RIMINI";"MONTE COLOMBO";1831;910;1626;823;17;"ALTERNATIVA SOCIALE MUSSOLINI";"21"
"EMILIA-ROMAGNA";"RIMINI";"MONTEFIORE CONCA";1513;760;1277;651;20;"COMUNISTI ITALIANI";"18"
"EMILIA-ROMAGNA";"RIMINI";"MONTEFIORE CONCA";1513;760;1277;651;20;"PARTITO PENSIONATI";"8"
"EMILIA-ROMAGNA";"RIMINI";"MONTEFIORE CONCA";1513;760;1277;651;20;"DI PIETRO ITALIA DEI VALORI";"27"
"EMILIA-ROMAGNA";"RIMINI";"MONTEFIORE CONCA";1513;760;1277;651;20;"RIFONDAZIONE COMUNISTA";"43"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"NO EURO";"5"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"RIFONDAZIONE COMUNISTA";"95"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"U.D.EUR POPOLARI";"5"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"LA ROSA NEL PUGNO";"26"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"ALLEANZA LOMBARDA AUTONOMIA";"31"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"DI PIETRO ITALIA DEI VALORI";"23"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"PARTITO PENSIONATI";"23"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"COMUNISTI ITALIANI";"16"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"FEDERAZIONE DEI VERDI";"41"
"LOMBARDIA 2";"LECCO";"BULCIAGO";2151;1037;1954;953;24;"L'ULIVO";"521"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"FORZA ITALIA";"764"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"UNIONE DI CENTRO";"164"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"S.O.S. ITALIA";"2"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"FIAMMA TRICOLORE";"15"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"NO EURO";"5"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"ALTERNATIVA SOCIALE MUSSOLINI";"14"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"ALLEANZA NAZIONALE";"210"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"LEGA NORD";"197"
"VENETO 2";"VENEZIA";"CONA";2700;1314;2399;1193;27;"LA ROSA NEL PUGNO";"46"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"RIFONDAZIONE COMUNISTA";"164"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"U.D.EUR POPOLARI";"5"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"LA ROSA NEL PUGNO";"57"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"ALLEANZA LOMBARDA AUTONOMIA";"50"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"DI PIETRO ITALIA DEI VALORI";"39"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"PARTITO PENSIONATI";"52"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"COMUNISTI ITALIANI";"44"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"FEDERAZIONE DEI VERDI";"91"
"LOMBARDIA 2";"LECCO";"CALCO";3437;1709;3097;1540;31;"L'ULIVO";"791"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"FORZA ITALIA";"2230"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"UNIONE DI CENTRO";"544"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"FIAMMA TRICOLORE";"41"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"ALLEANZA NAZIONALE";"738"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"DEM.CRIST.-NUOVO PSI";"53"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"ALTERNATIVA SOCIALE MUSSOLINI";"50"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"S.O.S. ITALIA";"8"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"LEGA NORD";"1565"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"NO EURO";"30"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"RIFONDAZIONE COMUNISTA";"563"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"U.D.EUR POPOLARI";"19"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"LA ROSA NEL PUGNO";"155"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"ALLEANZA LOMBARDA AUTONOMIA";"174"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"DI PIETRO ITALIA DEI VALORI";"204"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"PARTITO PENSIONATI";"138"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"COMUNISTI ITALIANI";"169"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"FEDERAZIONE DEI VERDI";"181"
"LOMBARDIA 2";"LECCO";"CALOLZIOCORTE";11099;5339;9687;4770;108;"L'ULIVO";"2494"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"FORZA ITALIA";"251"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"UNIONE DI CENTRO";"43"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"FIAMMA TRICOLORE";"6"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"ALLEANZA NAZIONALE";"88"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"DEM.CRIST.-NUOVO PSI";"6"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"S.O.S. ITALIA";"0"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"LEGA NORD";"154"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"NO EURO";"3"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"RIFONDAZIONE COMUNISTA";"28"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"U.D.EUR POPOLARI";"2"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"LA ROSA NEL PUGNO";"8"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"ALLEANZA LOMBARDA AUTONOMIA";"32"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"DI PIETRO ITALIA DEI VALORI";"16"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"PARTITO PENSIONATI";"18"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"COMUNISTI ITALIANI";"12"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"FEDERAZIONE DEI VERDI";"12"
"LOMBARDIA 2";"LECCO";"CARENNO";1163;562;1014;496;12;"L'ULIVO";"291"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"FORZA ITALIA";"192"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"UNIONE DI CENTRO";"29"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"FIAMMA TRICOLORE";"2"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"ALLEANZA NAZIONALE";"63"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"DEM.CRIST.-NUOVO PSI";"2"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"ALTERNATIVA SOCIALE MUSSOLINI";"3"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"S.O.S. ITALIA";"0"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"LEGA NORD";"84"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"NO EURO";"1"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"RIFONDAZIONE COMUNISTA";"31"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"U.D.EUR POPOLARI";"1"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"LA ROSA NEL PUGNO";"14"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"ALLEANZA LOMBARDA AUTONOMIA";"4"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"DI PIETRO ITALIA DEI VALORI";"14"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"PARTITO PENSIONATI";"7"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"COMUNISTI ITALIANI";"4"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"FEDERAZIONE DEI VERDI";"6"
"LOMBARDIA 2";"LECCO";"CASARGO";726;347;629;306;11;"L'ULIVO";"141"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"FORZA ITALIA";"2505"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"UNIONE DI CENTRO";"594"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"FIAMMA TRICOLORE";"32"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"ALLEANZA NAZIONALE";"678"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"DEM.CRIST.-NUOVO PSI";"35"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"ALTERNATIVA SOCIALE MUSSOLINI";"38"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"S.O.S. ITALIA";"7"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"LEGA NORD";"1046"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"NO EURO";"26"
"LOMBARDIA 2";"LECCO";"CASATENOVO";9859;4745;8967;4392;79;"RIFONDAZIONE COMUNISTA";"421"
"EMILIA-ROMAGNA";"RIMINI";"RICCIONE";27811;13200;24802;11982;214;"FORZA ITALIA";"5712"
"EMILIA-ROMAGNA";"RIMINI";"RICCIONE";27811;13200;24802;11982;214;"ALTERNATIVA SOCIALE MUSSOLINI";"147"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"COMUNISTI ITALIANI";"2291"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"PARTITO PENSIONATI";"619"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"DI PIETRO ITALIA DEI VALORI";"1924"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"RIFONDAZIONE COMUNISTA";"4987"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"U.D.EUR POPOLARI";"428"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"LA ROSA NEL PUGNO";"2276"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"FEDERAZIONE DEI VERDI";"2438"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"L'ULIVO";"35235"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"LEGA NORD";"1969"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"UNIONE DI CENTRO";"5362"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"ALLEANZA NAZIONALE";"12028"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"DEM.CRIST.-NUOVO PSI";"412"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"FIAMMA TRICOLORE";"434"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"NO EURO";"153"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"FORZA ITALIA";"21052"
"EMILIA-ROMAGNA";"RIMINI";"RIMINI";107817;51208;93814;45602;605;"ALTERNATIVA SOCIALE MUSSOLINI";"461"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"COMUNISTI ITALIANI";"52"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"PARTITO PENSIONATI";"12"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"DI PIETRO ITALIA DEI VALORI";"25"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"RIFONDAZIONE COMUNISTA";"161"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"U.D.EUR POPOLARI";"53"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"LA ROSA NEL PUGNO";"35"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"FEDERAZIONE DEI VERDI";"40"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"L'ULIVO";"690"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"LEGA NORD";"40"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"UNIONE DI CENTRO";"67"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"ALLEANZA NAZIONALE";"202"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"DEM.CRIST.-NUOVO PSI";"9"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"FIAMMA TRICOLORE";"12"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"NO EURO";"5"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"FORZA ITALIA";"370"
"EMILIA-ROMAGNA";"RIMINI";"SALUDECIO";2103;1081;1842;970;29;"ALTERNATIVA SOCIALE MUSSOLINI";"7"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"COMUNISTI ITALIANI";"82"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"PARTITO PENSIONATI";"15"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"DI PIETRO ITALIA DEI VALORI";"45"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"RIFONDAZIONE COMUNISTA";"184"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"U.D.EUR POPOLARI";"5"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"LA ROSA NEL PUGNO";"49"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"FEDERAZIONE DEI VERDI";"65"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"L'ULIVO";"1068"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"LEGA NORD";"63"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"UNIONE DI CENTRO";"109"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"ALLEANZA NAZIONALE";"377"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"DEM.CRIST.-NUOVO PSI";"16"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"FIAMMA TRICOLORE";"23"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"NO EURO";"10"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"FORZA ITALIA";"513"
"EMILIA-ROMAGNA";"RIMINI";"SAN CLEMENTE";3053;1543;2712;1392;35;"ALTERNATIVA SOCIALE MUSSOLINI";"16"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"COMUNISTI ITALIANI";"164"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"PARTITO PENSIONATI";"40"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"DI PIETRO ITALIA DEI VALORI";"108"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"RIFONDAZIONE COMUNISTA";"427"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"U.D.EUR POPOLARI";"6"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"LA ROSA NEL PUGNO";"90"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"FEDERAZIONE DEI VERDI";"138"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"L'ULIVO";"2805"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"LEGA NORD";"106"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"UNIONE DI CENTRO";"242"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"ALLEANZA NAZIONALE";"591"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"DEM.CRIST.-NUOVO PSI";"22"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"FIAMMA TRICOLORE";"18"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"NO EURO";"8"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"FORZA ITALIA";"1191"
"EMILIA-ROMAGNA";"RIMINI";"SAN GIOVANNI IN MARIGNANO";6827;3383;6164;3093;63;"ALTERNATIVA SOCIALE MUSSOLINI";"36"
"EMILIA-ROMAGNA";"RIMINI";"SANTARCANGELO DI ROMAGNA";16248;7863;14665;7262;147;"COMUNISTI ITALIANI";"407"
"EMILIA-ROMAGNA";"RIMINI";"SANTARCANGELO DI ROMAGNA";16248;7863;14665;7262;147;"PARTITO PENSIONATI";"115"
"EMILIA-ROMAGNA";"RIMINI";"SANTARCANGELO DI ROMAGNA";16248;7863;14665;7262;147;"DI PIETRO ITALIA DEI VALORI";"256"
