"CIRCOSCRIZIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"MARCHE";"Ascoli Piceno";"ROTELLA";917;;804;;26;"ALLEANZA NAZIONALE";"130"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"PDS";"216"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"P.POPOLARE ITALIANO";"248"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"FEDERAZIONE DEI VERDI";"19"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"LA RETE-MOV.DEM.";"9"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"ALLEANZA NAZIONALE";"221"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"RIFONDAZIONE COMUNISTA";"100"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"FORZA ITALIA";"170"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"PSI";"25"
"MARCHE";"Ascoli Piceno";"SANTA VITTORIA IN MATENANO";1243;;1120;;56;"ALLEANZA DEMOCRATICA";"24"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"RIFONDAZIONE COMUNISTA";"18"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"FORZA ITALIA";"35"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"PSI";"1"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"P.POPOLARE ITALIANO";"138"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"FEDERAZIONE DEI VERDI";"3"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"LA RETE-MOV.DEM.";"9"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"ALLEANZA NAZIONALE";"66"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"PDS";"30"
"MARCHE";"Ascoli Piceno";"SMERILLO";363;;337;;20;"ALLEANZA DEMOCRATICA";"11"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"FORZA ITALIA";"551"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"LA RETE-MOV.DEM.";"26"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"ALLEANZA NAZIONALE";"681"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"PDS";"1194"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"ALLEANZA DEMOCRATICA";"140"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"RIFONDAZIONE COMUNISTA";"360"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"P.POPOLARE ITALIANO";"542"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"PSI";"62"
"MARCHE";"Ascoli Piceno";"SPINETOLI";4334;;3863;;132;"FEDERAZIONE DEI VERDI";"71"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"PSI";"17"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"FORZA ITALIA";"293"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"ALLEANZA DEMOCRATICA";"21"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"PDS";"198"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"ALLEANZA NAZIONALE";"400"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"LA RETE-MOV.DEM.";"20"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"FEDERAZIONE DEI VERDI";"34"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"P.POPOLARE ITALIANO";"293"
"MARCHE";"Ascoli Piceno";"VENAROTTA";1998;;1618;;79;"RIFONDAZIONE COMUNISTA";"189"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"ALLEANZA NAZIONALE";"21940"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"LEGA NORD";"2069"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"SVP";"14010"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"LA RETE-MOV.DEM.";"844"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"PDS";"6210"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"P.POPOLARE ITALIANO";"3735"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"ADA";"5696"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"PART.LEGGE NATURALE";"501"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"PSI";"643"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"FORZA ITALIA";"11621"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"FEDERAZIONE DEI VERDI";"5307"
"TRENTINO ALTO ADIGE";"Bolzano";"BOLZANO";85179;;77771;;3263;"RIFONDAZIONE COMUNISTA";"1932"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"P.POPOLARE ITALIANO";"483"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"FEDERAZIONE DEI VERDI";"582"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"ALLEANZA NAZIONALE";"2433"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"LEGA NORD";"487"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"SVP";"2349"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"LA RETE-MOV.DEM.";"98"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"PDS";"723"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"ADA";"818"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"PSI";"101"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"FORZA ITALIA";"2060"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"PART.LEGGE NATURALE";"77"
"TRENTINO ALTO ADIGE";"Bolzano";"LAIVES";11642;;10848;;462;"RIFONDAZIONE COMUNISTA";"175"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"P.POPOLARE ITALIANO";"571"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"ALLEANZA NAZIONALE";"1353"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"FORZA ITALIA";"1026"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"SOCIALDEMOCRAZIA";"111"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"FEDERAZIONE DEI VERDI";"301"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"RIFONDAZIONE COMUNISTA";"176"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"RINNOVAMENTO";"19"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"PSI";"87"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"PATTO SEGNI";"199"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"CENTRO CRIST.DEM.";"68"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"LA RETE-MOV.DEM.";"71"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"ALLEANZA DEMOCRATICA";"58"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"PDS";"616"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"P.POP.PROGRESSISTA";"124"
"MOLISE";"Isernia";"BOJANO";6814;;5457;;363;"MOV.CATTOLICO DEM.";"55"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"RINNOVAMENTO";"3"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"ALLEANZA DEMOCRATICA";"4"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"FEDERAZIONE DEI VERDI";"12"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"RIFONDAZIONE COMUNISTA";"22"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"PSI";"16"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"PATTO SEGNI";"24"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"P.POPOLARE ITALIANO";"142"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"CENTRO CRIST.DEM.";"11"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"LA RETE-MOV.DEM.";"9"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"P.POP.PROGRESSISTA";"13"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"MOV.CATTOLICO DEM.";"5"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"ALLEANZA NAZIONALE";"68"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"FORZA ITALIA";"62"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"SOCIALDEMOCRAZIA";"44"
"MOLISE";"Isernia";"COLLE D'ANCHISE";1003;;648;;71;"PDS";"96"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"SOCIALDEMOCRAZIA";"6"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"PATTO SEGNI";"10"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"P.POPOLARE ITALIANO";"75"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"PSI";"16"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"RINNOVAMENTO";"1"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"RIFONDAZIONE COMUNISTA";"6"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"FEDERAZIONE DEI VERDI";"9"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"FORZA ITALIA";"46"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"ALLEANZA NAZIONALE";"149"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"CENTRO CRIST.DEM.";"13"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"P.POP.PROGRESSISTA";"17"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"PDS";"34"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"MOV.CATTOLICO DEM.";"9"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"LA RETE-MOV.DEM.";"4"
"MOLISE";"Isernia";"SAN MASSIMO";621;;470;;58;"ALLEANZA DEMOCRATICA";"1"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"P.POP.PROGRESSISTA";"14"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"PATTO SEGNI";"6"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"SOCIALDEMOCRAZIA";"3"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"MOV.CATTOLICO DEM.";"3"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"PDS";"62"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"CENTRO CRIST.DEM.";"11"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"ALLEANZA NAZIONALE";"70"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"FORZA ITALIA";"42"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"ALLEANZA DEMOCRATICA";"1"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"FEDERAZIONE DEI VERDI";"8"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"P.POPOLARE ITALIANO";"21"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"RIFONDAZIONE COMUNISTA";"13"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"RINNOVAMENTO";"3"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"PSI";"3"
"MOLISE";"Isernia";"SAN POLO MATESE";750;;305;;32;"LA RETE-MOV.DEM.";"4"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"ALLEANZA NAZIONALE";"112"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"FORZA ITALIA";"164"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"PSI";"11"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"RINNOVAMENTO";"2"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"RIFONDAZIONE COMUNISTA";"19"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"P.POPOLARE ITALIANO";"192"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"FEDERAZIONE DEI VERDI";"15"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"SOCIALDEMOCRAZIA";"52"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"CENTRO CRIST.DEM.";"37"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"P.POP.PROGRESSISTA";"14"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"PATTO SEGNI";"64"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"PDS";"69"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"LA RETE-MOV.DEM.";"43"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"MOV.CATTOLICO DEM.";"7"
"MOLISE";"Isernia";"SPINETE";1701;;1058;;200;"ALLEANZA DEMOCRATICA";"11"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"FORZA ITALIA";"2293"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"LISTA PANNELLA";"440"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"P.POPOLARE ITALIANO";"718"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"RIFONDAZIONE COMUNISTA";"462"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"RIFORMISTI IRPINI";"12"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"PATTO SEGNI";"633"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"ALLEANZA NAZIONALE";"1933"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"ALL.MERIDIONALE";"41"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"UNIONE DEM.ITALIANA";"24"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"ALLEANZA DEMOCRATICA";"92"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"SOCIALDEMOCRAZIA";"51"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"UN.POP.";"150"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"FEDERAZIONE DEI VERDI";"873"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"PSI";"111"
"CAMPANIA 2";"Caserta";"CASAGIOVE";11678;;10042;;646;"PDS";"1152"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"LISTA PANNELLA";"2216"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"FEDERAZIONE DEI VERDI";"3877"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"UN.POP.";"522"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"SOCIALDEMOCRAZIA";"220"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"ALLEANZA DEMOCRATICA";"793"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"PDS";"6531"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"UNIONE DEM.ITALIANA";"101"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"ALL.MERIDIONALE";"177"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"PATTO SEGNI";"3857"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"RIFONDAZIONE COMUNISTA";"2433"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"FORZA ITALIA";"10378"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"ALLEANZA NAZIONALE";"10941"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"P.POPOLARE ITALIANO";"3056"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"PSI";"621"
"CAMPANIA 2";"Caserta";"CASERTA";59753;;50998;;2954;"RIFORMISTI IRPINI";"67"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"RIFONDAZIONE COMUNISTA";"143"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"P.POPOLARE ITALIANO";"242"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"LISTA PANNELLA";"71"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"PSI";"43"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"ALLEANZA NAZIONALE";"365"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"RIFORMISTI IRPINI";"9"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"PATTO SEGNI";"172"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"FORZA ITALIA";"436"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"FEDERAZIONE DEI VERDI";"108"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"UN.POP.";"41"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"SOCIALDEMOCRAZIA";"9"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"ALLEANZA DEMOCRATICA";"16"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"PDS";"519"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"UNIONE DEM.ITALIANA";"5"
"CAMPANIA 2";"Caserta";"CASTEL MORRONE";3295;;2730;;438;"ALL.MERIDIONALE";"9"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"P.POPOLARE ITALIANO";"237"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"ALL.MERIDIONALE";"10"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"PSI";"89"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"FORZA ITALIA";"1043"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"RIFONDAZIONE COMUNISTA";"374"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"RIFORMISTI IRPINI";"4"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"PATTO SEGNI";"240"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"ALLEANZA NAZIONALE";"750"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"PDS";"650"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"ALLEANZA DEMOCRATICA";"89"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"SOCIALDEMOCRAZIA";"15"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"UN.POP.";"56"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"LISTA PANNELLA";"121"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"FEDERAZIONE DEI VERDI";"128"
"CAMPANIA 2";"Caserta";"RECALE";4866;;4210;;248;"UNIONE DEM.ITALIANA";"5"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"PATTO SEGNI";"799"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"RIFORMISTI IRPINI";"15"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"RIFONDAZIONE COMUNISTA";"866"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"PSI";"119"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"FORZA ITALIA";"2192"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"LISTA PANNELLA";"464"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"P.POPOLARE ITALIANO";"745"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"ALLEANZA NAZIONALE";"2046"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"PDS";"2225"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"UNIONE DEM.ITALIANA";"31"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"ALLEANZA DEMOCRATICA";"121"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"SOCIALDEMOCRAZIA";"62"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"FEDERAZIONE DEI VERDI";"721"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"ALL.MERIDIONALE";"37"
"CAMPANIA 2";"Caserta";"SAN NICOLA LA STRADA";13557;;11787;;704;"UN.POP.";"134"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"P.POPOLARE ITALIANO";"122"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"RIFONDAZIONE COMUNISTA";"131"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"PSI";"40"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"LA RETE-MOV.DEM.";"14"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"MOV.MERIDIONALE";"2"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"ALLEANZA DEMOCRATICA";"9"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"FEDERAZIONE DEI VERDI";"30"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"IDEA CITTA'";"0"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"ALLEANZA NAZIONALE";"111"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"UNIONE MEDITERRANEA";"2"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"MOV.CRIST.VERITAS";"2"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"LIBERAL DEM.EUROPEI";"3"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"MOV.LIBERALDEM.SOC.";"15"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"PDS";"302"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"SOCIALDEMOCRAZIA";"17"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"PATTO SEGNI";"47"
"CALABRIA";"Paola";"ACQUAPPESA";1802;;1359;;105;"FORZA ITALIA";"284"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"FEDERAZIONE DEI VERDI";"5"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"MOV.MERIDIONALE";"1"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"ALLEANZA DEMOCRATICA";"6"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"ALLEANZA NAZIONALE";"58"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"P.POPOLARE ITALIANO";"71"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"LIBERAL DEM.EUROPEI";"3"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"IDEA CITTA'";"2"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"PSI";"107"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"RIFONDAZIONE COMUNISTA";"33"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"LA RETE-MOV.DEM.";"6"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"MOV.LIBERALDEM.SOC.";"0"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"MOV.CRIST.VERITAS";"1"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"UNIONE MEDITERRANEA";"2"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"SOCIALDEMOCRAZIA";"7"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"PDS";"122"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"FORZA ITALIA";"109"
"CALABRIA";"Paola";"AIETA";847;;725;;92;"PATTO SEGNI";"23"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"PDS";"1173"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"LIBERAL DEM.EUROPEI";"13"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"PSI";"212"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"RIFONDAZIONE COMUNISTA";"472"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"MOV.LIBERALDEM.SOC.";"19"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"MOV.CRIST.VERITAS";"21"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"FORZA ITALIA";"1512"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"PATTO SEGNI";"341"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"SOCIALDEMOCRAZIA";"183"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"ALLEANZA NAZIONALE";"1825"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"P.POPOLARE ITALIANO";"1126"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"ALLEANZA DEMOCRATICA";"46"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"FEDERAZIONE DEI VERDI";"121"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"IDEA CITTA'";"4"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"MOV.MERIDIONALE";"24"
"CALABRIA";"Paola";"AMANTEA";11616;;8243;;478;"UNIONE MEDITERRANEA";"15"
