"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
5/4/1992 00:00:00;"S";"PIEMONTE";"TORINO DORA OLTRE STURA COLLINA";"PSDI-LEGA NUOVA";2721;"BATTAGLIA CARMELO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"TORINO DORA OLTRE STURA COLLINA";"PARTITO PENSIONATI";4476;"MAFFEO CARLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"TORINO DORA OLTRE STURA COLLINA";"LISTA REFERENDUM";3824;"GIUA IN FOA ELISA PAOLINA";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"TORINO DORA OLTRE STURA COLLINA";"LA LEGA CAS-PENS.";1815;"RINDI IN FERRARI ROMANA OLGA";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"TORINO DORA OLTRE STURA COLLINA";"VERDI-VERDI";3564;"MARIANINI GIAN LUIGI";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"TORINO DORA OLTRE STURA COLLINA";"FEDERALISMO-PENS.UV.";650;"RICCO ANTONIO GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"DC";25440;"BOGGIO CARLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"LEGA LOMBARDA";19923;"BODO GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"PDS";15548;"NOBILUCCI GUIDO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"PSI";18488;"SCHEDA ROBERTO";;;;;"E"
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"RIFONDAZIONE COMUNISTA";9578;"GIANCRISTOFARO FRANCO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"PLI";3529;"PATRUCCO CARLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"PRI";3608;"LEVI MARCO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"MSI-DN";5293;"AQUILINI BRUNO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"FEDERAZIONE DEI VERDI";2921;"CISNETTI ANDREA";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"LEGA ALPINA PIEMONT";3372;"SERI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"PSDI-LEGA NUOVA";1626;"MARINO GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"PARTITO PENSIONATI";1630;"MAFFEO CARLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"LISTA REFERENDUM";1105;"SARTORIO GIOVANNI ANTONIO DETT";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"LA LEGA CAS-PENS.";1579;"COLOSIMO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"VERDI-VERDI";911;"VALERO PIETRO GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"VERCELLI";"FEDERALISMO-PENS.UV.";207;"VATTIATA GIOVANNI MARIA";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"DC";21418;"TAVOLACCINI PAOLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"LEGA LOMBARDA";25386;"BODO GIUSEPPE";;;;;"E"
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"PDS";19619;"FASSINO PIER FRANCO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"PSI";13748;"ROBIOLIO PIER CARLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"RIFONDAZIONE COMUNISTA";9275;"MOSCATELLI VED.SELLETTI NADIA";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"PLI";10161;"MOSCA CORRADO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"PRI";4759;"CARPANO CESARE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"MSI-DN";5310;"DELMASTRO DELLE VEDOVE SANDRO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"FEDERAZIONE DEI VERDI";3409;"BURATTI ZANCHI GGUSTAVO DETTO ";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"LEGA ALPINA PIEMONT";5143;"MOSCA PEDRO' PIER";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"PSDI-LEGA NUOVA";1872;"FILEPPO GIAN CARLO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"PARTITO PENSIONATI";1684;"VALABREGA SERGIO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"LISTA REFERENDUM";1172;"CUSTODERO SALVATORE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"LA LEGA CAS-PENS.";2041;"VEZZOSI SALVATORE";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"VERDI-VERDI";1025;"LUPI GIANPIETRO";;;;;
5/4/1992 00:00:00;"S";"PIEMONTE";"BIELLA";"FEDERALISMO-PENS.UV.";257;"GESU' ANTONINO";;;;;
5/4/1992 00:00:00;"S";"VALLE D'AOSTA";"AOSTA";"L.VALLE D'AOSTA";34150;"DUJANY CESARE AMATO";;;;;"E"
5/4/1992 00:00:00;"S";"VALLE D'AOSTA";"AOSTA";"GRUPPO DOLCHI-FOSSON";31175;"DOLCHI GIULIO";;;;;
5/4/1992 00:00:00;"S";"VALLE D'AOSTA";"AOSTA";"FEDERAZIONE DEI VERDI";4580;"FLORIO VANNI";;;;;
5/4/1992 00:00:00;"S";"VALLE D'AOSTA";"AOSTA";"MSI-DN";2149;"BORLUZZI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"DC";57366;"RAVASIO RENATO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LEGA LOMBARDA";38574;"SPERONI FRANCESCO ENRICO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PDS";12015;"ANGELO NICOLA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PSI";15104;"LOCATELLI IN ZANINONI PIA ELDA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"RIFONDAZIONE COMUNISTA";4980;"LEIDI CARLO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PRI";7816;"PARENZAN LUCIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"MSI-DN";6801;"AMADEO AMEDEO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"FEDERAZIONE DEI VERDI";5550;"CARRARA ROBERTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PLI";4766;"BASSI FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LEGA ALPINA LUMBARDA";4920;"MORETTI SILVIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LISTA PANNELLA";2157;"MONTICELLI  MARIA DETTA MARIA ";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PARTITO PENSIONATI";2745;"ITALIA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LA LEGA CAS-PENS.";1974;"BERNARDELLI ROBERTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"PSDI-LEGA NUOVA";1174;"MASTRANGELO GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LG.LOMB.EUR.T.LIB.";1911;"FAVETTI MARIA ANTONIETTA DETTA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"LISTA REFERENDUM";1266;"GIRALDI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"ALLEANZA LOMBARDA AUTONOMIA";868;"MACCHI CESARE GIOVANNI PIETRO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"CPA";676;"MORES ENRICO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"FEDERALISMO-PENS.UV.";199;"ARIZZI AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"BERGAMO";"MOVIMENTO DELLE LIBERTA'";213;"BUZZETTI ENRICO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"DC";70502;"CITARISTI SEVERINO";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"LEGA LOMBARDA";49752;"MORETTI LUIGI";;;;;"E"
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"PDS";11422;"LANFRANCHI ERMANNO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"PSI";15998;"POLLONI IN STELLA CARLA";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"RIFONDAZIONE COMUNISTA";5263;"BRIGHENTI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"PRI";3977;"ALBONICO CARLO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"MSI-DN";4057;"CORTESI LUIGI FELICE PIERO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"FEDERAZIONE DEI VERDI";5045;"SALVOLDI GIAN CARLO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"PLI";2819;"MANGIAROTTI MARIO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"CLUSONE";"LEGA ALPINA LUMBARDA";6617;"DE PAOLI ELIDIO";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"FEDERALISMO-PENS.UV.";382;"ISOLA DANTE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"PRI";2955;"MISTRI MAURIZIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"RIFONDAZIONE COMUNISTA";5978;"RIVAROLI DANIELA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"MSI-DN";4581;"PETTINATO CESARE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"MOV.VEN.REG.AUT";2127;"MERLO FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"UNION VENETO";1393;"TRAMARIN ACHILLE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"PSDI";1151;"CAIRA SALVATORE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"LISTA REFERENDUM";942;"TREVISAN FLAVIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"PARTITO PENSIONATI";893;"MARCHESI ANGELO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"VERDI FEDERALISTI";981;"DI ROCCO IN GENNARO CARMELA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"CPA";620;"MOIOLI ROBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ESTE";"FEDERALISMO-PENS.UV.";85;"GAROLDINI FILIPPO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"DC";71963;"CREUSO MAURIZIO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"LEGA LOMBARDA";28938;"GASPERINI LUCIANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"PDS";17551;"BALDAN IN PANCHERI ALESSANDRA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"PSI";15760;"SEGNA RENATO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"LEGA AUT.VENETA";9895;"BRICHESE ANGELO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"PRI";6579;"MISTRI MAURIZIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"RIFONDAZIONE COMUNISTA";5258;"TESSARI ORESTE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"MSI-DN";5196;"VIERO GIOVANNI FRANCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"FEDERAZIONE DEI VERDI";5647;"VITTADINI MARIA ROSA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"PLI";3403;"FRIGO OTELLO GRAZIANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"MOV.VEN.REG.AUT";4878;"VECCHIATO UMBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"UNION VENETO";2889;"CORTESE SERGIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"PSDI";1958;"DE LUCA COSTANTINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"LISTA REFERENDUM";1981;"BETTIOL RODOLFO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"PARTITO PENSIONATI";1401;"MARCHESI ANGELO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"VERDI FEDERALISTI";1503;"DI ROCCO IN GENNARO CARMELA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"CPA";1457;"CASAROTTO GIAN PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CITTADELLA";"FEDERALISMO-PENS.UV.";186;"CORRA' LUIGI";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"DC";30697;"DUO' VIELMO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"LEGA LOMBARDA";7839;"TONIZZO VANNI";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"PDS";18946;"PELLEGATTI IVANA";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"PSI";13233;"ROMEO DOMENICO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"LEGA AUT.VENETA";4621;"FIOCCHI UGO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"PRI";2717;"WURZER ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"RIFONDAZIONE COMUNISTA";7061;"MORELLI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"MSI-DN";3884;"CAMOZZA CESARE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"FEDERAZIONE DEI VERDI";2375;"PIZZARDO SILVANO MARIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"PLI";1647;"MODONESI PIERPAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"MOV.VEN.REG.AUT";966;"DE POLI FLAMINIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"UNION VENETO";1171;"BORDIN PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"PSDI";2506;"ANDREOTTI STEFANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"LISTA REFERENDUM";752;"PETRONE DOMENICO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"PARTITO PENSIONATI";762;"MARCHESI ANGELO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"VERDI FEDERALISTI";644;"BOSCHI ROBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"CPA";473;"CASAROTTO GIAN PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ROVIGO";"FEDERALISMO-PENS.UV.";87;"GASTALDELLO ALBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"DC";20690;"TOMBOLATO VALDINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"LEGA LOMBARDA";5489;"ZECCHIN GUIDO MARIA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"PDS";14485;"ANDREINI ELIOS";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"PSI";10448;"GALUPPO RAIMONDO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"LEGA AUT.VENETA";2660;"BRAGANTE LIVIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"PRI";1134;"VIANELLO GINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"RIFONDAZIONE COMUNISTA";6266;"GIOLLO ROBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"MSI-DN";2302;"FRANZOSO GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"FEDERAZIONE DEI VERDI";1372;"MANCIN VINCENZO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"PLI";736;"MAGGI UMBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"MOV.VEN.REG.AUT";603;"MARCHI MARCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"UNION VENETO";513;"TOVO FLORES";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"PSDI";1683;"NAIA MARIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"LISTA REFERENDUM";368;"PETRONE DOMENICO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"PARTITO PENSIONATI";525;"NICOLI ANDREA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"VERDI FEDERALISTI";423;"RUBERTI GIOVANNI BATTISTA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"CPA";534;"BISON GIORGIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"ADRIA";"FEDERALISMO-PENS.UV.";152;"BELLAN FEDERICO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"DC";58368;"BERNINI CARLO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"LEGA LOMBARDA";31347;"MEO ZILIO GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"PDS";13929;"SPINELLA NELLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"PSI";14812;"ALOISI VINCENZO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"LEGA AUT.VENETA";7665;"DALLA POZZA MARIANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"PRI";14099;"BENETTON LUCIANO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"RIFONDAZIONE COMUNISTA";4796;"GIULIATO ZENONE DETTO ZENO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"MSI-DN";5053;"PRIOR FRANCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"FEDERAZIONE DEI VERDI";5565;"TAMINO GIANNI";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"PLI";3315;"PIAZZA FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"MOV.VEN.REG.AUT";2815;"MASSARO PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"UNION VENETO";2272;"GALLINA FURIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"PSDI";1966;"LUCCA LUIGI ";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"LISTA REFERENDUM";2204;"PASSI ALBERTO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"PARTITO PENSIONATI";1514;"NICOLI ANDREA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"VERDI FEDERALISTI";1504;"CAMATTA CESARINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"CPA";823;"DANESIN LINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"TREVISO";"FEDERALISMO-PENS.UV.";146;"RIGONI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"DC";46670;"PAVAN ANGELO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"LEGA LOMBARDA";30388;"SERENA ANTONIO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PDS";10011;"DONAZZON RENATO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PSI";13709;"MARCHETTI BRUNO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"LEGA AUT.VENETA";8548;"BRANDOLINI D'ADDA BRANDOLINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PRI";6319;"BORTOLUZZI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"RIFONDAZIONE COMUNISTA";4297;"TOMMASEL ANNIBALE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"MSI-DN";3095;"BARBIERI PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"FEDERAZIONE DEI VERDI";3251;"BATTISTELLA BRUNO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PLI";2215;"ZANATTA CARLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"MOV.VEN.REG.AUT";3247;"MASSARO PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"UNION VENETO";2719;"GALLINA GIORGIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PSDI";1904;"BERNARDI ARTURO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"LISTA REFERENDUM";1282;"LUCCHETTA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"PARTITO PENSIONATI";1149;"NICOLI ANDREA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"VERDI FEDERALISTI";934;"RUBERTI GIOVANNI BATTISTA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"CPA";643;"MAGGIOLO OTTAVIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VITTORIO VENETO-MONTEBELLUNA";"FEDERALISMO-PENS.UV.";97;"GAROLDINI FILIPPO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"DC";40350;"ANSELMI TINA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"LEGA LOMBARDA";27590;"PERIN VALENTINO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PDS";9675;"ZANCO ANTONIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PSI";14897;"WALLNER STEFANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"LEGA AUT.VENETA";8141;"RONZANI PIERLUIGI";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PRI";5072;"CEOLIN ADRIANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"RIFONDAZIONE COMUNISTA";4485;"BOTTEON MARIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"MSI-DN";3729;"DAL SASSO CARLO ARISTIDE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"FEDERAZIONE DEI VERDI";2858;"DELLA BELLA GIULIANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PLI";1896;"ANGELILLIS MATTEO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"MOV.VEN.REG.AUT";2567;"BAZZAN FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"UNION VENETO";1686;"PICCOLI ROMANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PSDI";3759;"BERNARDI ARTURO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"LISTA REFERENDUM";1247;"TREVISAN FLAVIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"PARTITO PENSIONATI";1124;"FERRARI PIETRO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"VERDI FEDERALISTI";885;"CAMATTA CESARINO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"CONEGLIANO-ODERZO";"FEDERALISMO-PENS.UV.";106;"PALATELLA FERRUCCIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"DC";15172;"D'ELIA LUIGI";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"LEGA LOMBARDA";8470;"GASPERINI LUCIANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"PDS";11598;"PERUZZA PAOLO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"PSI";7876;"BRUNETTA RENATO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"LEGA AUT.VENETA";2048;"BISCONTIN GIANNI";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"PRI";4675;"ZITELLI ANDREINA";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"RIFONDAZIONE COMUNISTA";6575;"MANISCO LUCIO";;;;;"E"
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"MSI-DN";3659;"GRADARI PIERGIORGIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"FEDERAZIONE DEI VERDI";4239;"BOATO STEFANO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"PLI";2486;"STIVAL TITO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"MOV.VEN.REG.AUT";403;"TOSETTO MAURIZIO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"UNION VENETO";371;"CAGNATO ORESTE";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"PSDI";1027;"CUCCINIELLO ENZO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"LISTA REFERENDUM";1387;"MOCELLIN FRANCO";;;;;
5/4/1992 00:00:00;"S";"VENETO";"VENEZIA";"PARTITO PENSIONATI";1262;"CERAMI MARIA";;;;;
