"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMBAVE";"690";;"598";"313";"13";"AUT.LIB. DEMOCRATIE";"278"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMOIS";"77";;"63";"35";"2";"AUT.LIB. DEMOCRATIE";"32"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMPDEPRAZ";"494";;"400";"205";"6";"AUT.LIB. DEMOCRATIE";"154"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMPORCHER";"329";;"250";"134";"5";"AUT.LIB. DEMOCRATIE";"82"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHARVENSOD";"1744";;"1409";"719";"23";"AUT.LIB. DEMOCRATIE";"463"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHATILLON";"3602";;"2952";"1444";"48";"AUT.LIB. DEMOCRATIE";"1129"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"COGNE";"1131";;"836";"431";"30";"AUT.LIB. DEMOCRATIE";"275"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"COURMAYEUR";"2222";;"1724";"889";"21";"AUT.LIB. DEMOCRATIE";"323"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"DONNAS";"2009";;"1612";"819";"35";"AUT.LIB. DEMOCRATIE";"668"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"DOUES";"327";;"278";"138";"5";"AUT.LIB. DEMOCRATIE";"81"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"EMARESE";"159";;"127";"69";"4";"AUT.LIB. DEMOCRATIE";"45"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ETROUBLES";"354";;"277";"141";"7";"AUT.LIB. DEMOCRATIE";"82"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"FENIS";"1279";;"1043";"528";"31";"AUT.LIB. DEMOCRATIE";"401"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"FONTAINEMORE";"343";;"260";"140";"3";"AUT.LIB. DEMOCRATIE";"143"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GABY";"389";;"335";"176";"8";"AUT.LIB. DEMOCRATIE";"99"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GIGNOD";"1035";;"797";"395";"15";"AUT.LIB. DEMOCRATIE";"267"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSAN";"2351";;"1932";"973";"33";"AUT.LIB. DEMOCRATIE";"745"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSONEY-LA-TRINITE'";"225";;"180";"83";"3";"AUT.LIB. DEMOCRATIE";"65"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSONEY-SAINT-JEAN";"613";;"490";"237";"12";"AUT.LIB. DEMOCRATIE";"147"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"HONE";"871";;"725";"355";"19";"AUT.LIB. DEMOCRATIE";"255"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"INTROD";"425";;"349";"176";"11";"AUT.LIB. DEMOCRATIE";"161"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ISSIME";"311";;"247";"129";"6";"AUT.LIB. DEMOCRATIE";"74"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ISSOGNE";"1098";;"832";"399";"21";"AUT.LIB. DEMOCRATIE";"402"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"JOVENCAN";"510";;"411";"215";"5";"AUT.LIB. DEMOCRATIE";"149"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA MAGDELEINE";"79";;"61";"34";"1";"AUT.LIB. DEMOCRATIE";"19"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA SALLE";"1470";;"1160";"593";"20";"AUT.LIB. DEMOCRATIE";"396"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA THUILE";"575";;"463";"245";"4";"AUT.LIB. DEMOCRATIE";"80"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LILLIANES";"371";;"295";"147";"9";"AUT.LIB. DEMOCRATIE";"92"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"MONTJOVET";"1338";;"1087";"553";"20";"AUT.LIB. DEMOCRATIE";"394"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"MORGEX";"1469";;"1183";"573";"24";"AUT.LIB. DEMOCRATIE";"396"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"NUS";"2061";;"1658";"826";"52";"AUT.LIB. DEMOCRATIE";"577"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"OLLOMONT";"131";;"112";"60";"3";"AUT.LIB. DEMOCRATIE";"53"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"OYACE";"165";;"145";"75";"3";"AUT.LIB. DEMOCRATIE";"60"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PERLOZ";"371";;"283";"138";"5";"AUT.LIB. DEMOCRATIE";"133"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"POLLEIN";"1065";;"876";"445";"15";"AUT.LIB. DEMOCRATIE";"242"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONTBOSET";"153";;"116";"64";"1";"AUT.LIB. DEMOCRATIE";"42"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONTEY";"589";;"481";"250";"14";"AUT.LIB. DEMOCRATIE";"138"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONT-SAINT-MARTIN";"2927";;"2319";"1133";"32";"AUT.LIB. DEMOCRATIE";"834"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PRE'-SAINT-DIDIER";"709";;"550";"274";"4";"AUT.LIB. DEMOCRATIE";"136"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"QUART";"2649";;"2101";"1081";"25";"AUT.LIB. DEMOCRATIE";"708"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"RHEMES-NOTRE-DAME";"86";;"73";"45";"3";"AUT.LIB. DEMOCRATIE";"40"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"RHEMES-SAINT-GEORGES";"159";;"127";"66";"6";"AUT.LIB. DEMOCRATIE";"71"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ROISAN";"699";;"546";"273";"13";"AUT.LIB. DEMOCRATIE";"207"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-CHRISTOPHE";"2428";;"1985";"1003";"18";"AUT.LIB. DEMOCRATIE";"758"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-DENIS";"290";;"235";"121";"4";"AUT.LIB. DEMOCRATIE";"96"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-MARCEL";"920";;"744";"369";"11";"AUT.LIB. DEMOCRATIE";"332"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-NICOLAS";"226";;"177";"98";"7";"AUT.LIB. DEMOCRATIE";"77"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-OYEN";"150";;"128";"54";"2";"AUT.LIB. DEMOCRATIE";"53"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-PIERRE";"2087";;"1607";"802";"34";"AUT.LIB. DEMOCRATIE";"569"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-RHEMY-EN-BOSSES";"307";;"202";"118";"1";"AUT.LIB. DEMOCRATIE";"47"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-VINCENT";"3633";;"2860";"1404";"43";"AUT.LIB. DEMOCRATIE";"777"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SARRE";"3470";;"2789";"1356";"27";"AUT.LIB. DEMOCRATIE";"979"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"TORGNON";"389";;"353";"193";"10";"AUT.LIB. DEMOCRATIE";"219"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALGRISENCHE";"153";;"139";"66";"1";"AUT.LIB. DEMOCRATIE";"55"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALPELLINE";"468";;"398";"204";"5";"AUT.LIB. DEMOCRATIE";"172"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALSAVARENCHE";"149";;"119";"60";"0";"AUT.LIB. DEMOCRATIE";"61"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALTOURNENCHE";"1669";;"1395";"731";"25";"AUT.LIB. DEMOCRATIE";"475"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VERRAYES";"997";;"813";"418";"21";"AUT.LIB. DEMOCRATIE";"346"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"RIFIANO";"849";;"742";"368";"20";"SVP";"474"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN GENESIO ATESINO";"1919";;"1701";"855";"75";"SVP";"1182"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN LEONARDO IN PASSIRIA";"2305";;"2006";"1008";"49";"SVP";"1369"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN MARTINO IN PASSIRIA";"2008";;"1714";"891";"54";"SVP";"1064"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SAN PANCRAZIO";"1106";;"962";"473";"48";"SVP";"617"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SARENTINO";"4676";;"4168";"2107";"149";"SVP";"2694"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SCENA";"1910";;"1642";"839";"88";"SVP";"992"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SENALES";"941";;"836";"434";"33";"SVP";"612"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SENALE-SAN FELICE";"513";;"461";"240";"25";"SVP";"284"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SILANDRO";"3864";;"3306";"1588";"137";"SVP";"1578"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SLUDERNO";"1244";;"1010";"506";"43";"SVP";"506"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"STELVIO";"847";;"674";"341";"30";"SVP";"381"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TERLANO";"2680";;"2365";"1126";"52";"SVP";"1322"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TESIMO";"1292";;"1108";"541";"33";"SVP";"684"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1654";;"1441";"724";"36";"SVP";"948"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"659";;"527";"266";"15";"SVP";"313"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2058";;"1765";"912";"89";"SVP";"1059"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"VERANO";"582";;"504";"269";"23";"SVP";"346"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BADIA";"2252";;"1960";"952";"60";"SVP";"1229"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BARBIANO";"1040";;"908";"445";"28";"SVP";"562"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRAIES";"448";;"378";"193";"7";"SVP";"242"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRENNERO";"1388";;"1192";"599";"28";"SVP";"613"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13284";;"11156";"5304";"251";"SVP";"4639"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10040";;"8406";"4018";"289";"SVP";"3935"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1710";;"1468";"760";"40";"SVP";"800"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3503";;"3003";"1478";"152";"SVP";"1563"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4293";;"3658";"1812";"131";"SVP";"2232"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1822";;"1592";"810";"56";"SVP";"955"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3301";;"2953";"1482";"96";"SVP";"1638"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CORVARA IN BADIA";"973";;"836";"416";"19";"SVP";"502"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"DOBBIACO";"2199";;"1857";"940";"47";"SVP";"998"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FALZES";"1647";;"1435";"726";"68";"SVP";"845"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FIE' ALLO SCILIAR";"2172";;"1905";"937";"59";"SVP";"1163"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FORTEZZA";"620";;"512";"260";"4";"SVP";"165"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"FUNES";"1638";;"1486";"741";"37";"SVP";"1028"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"GAIS";"2073";;"1801";"917";"77";"SVP";"916"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1642";;"1465";"747";"47";"SVP";"931"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"853";;"769";"394";"39";"SVP";"547"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"988";;"863";"420";"26";"SVP";"537"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1887";;"1611";"805";"62";"SVP";"981"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"MONGUELFO-TESIDO";"1815";;"1530";"753";"54";"SVP";"895"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1718";;"1509";"773";"30";"SVP";"813"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1255";;"1031";"528";"38";"SVP";"606"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2426";;"2081";"1041";"64";"SVP";"1378"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3102";;"2600";"1277";"68";"SVP";"1382"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"936";;"821";"422";"21";"SVP";"488"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"121";;"105";"50";"4";"SVP";"68"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"PREDOI";"436";;"363";"201";"30";"SVP";"186"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RACINES";"2833";;"2451";"1253";"69";"SVP";"1611"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RASUN ANTERSELVA";"1882";;"1616";"825";"41";"SVP";"1035"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RENON";"4656";;"4051";"2009";"96";"SVP";"2803"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RIO DI PUSTERIA";"1812";;"1550";"780";"40";"SVP";"879"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"RODENGO";"741";;"672";"353";"14";"SVP";"431"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN CANDIDO";"2151";;"1795";"856";"39";"SVP";"1102"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN LORENZO DI SEBATO";"2404";;"2101";"1050";"83";"SVP";"1208"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN MARTINO IN BADIA";"1136";;"978";"507";"48";"SVP";"627"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SANTA CRISTINA VALGARDENA";"1234";;"1043";"531";"31";"SVP";"638"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DEI MOLINI";"980";;"860";"474";"57";"SVP";"514"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DI VAL GARDENA";"1750";;"1510";"758";"56";"SVP";"883"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SESTO";"1334";;"1102";"529";"28";"SVP";"799"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"TERENTO";"1099";;"965";"501";"37";"SVP";"600"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"TIRES";"635";;"553";"284";"8";"SVP";"399"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALDAORA";"1974";;"1685";"843";"58";"SVP";"1022"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VAL DI VIZZE";"1880";;"1579";"788";"60";"SVP";"781"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE AURINA";"3875";;"3348";"1713";"150";"SVP";"1991"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VALLE DI CASIES";"1421";;"1276";"656";"40";"SVP";"933"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VANDOIES";"2115";;"1802";"916";"53";"SVP";"965"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VARNA";"2709";;"2358";"1138";"44";"SVP";"1220"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VELTURNO";"1719";;"1484";"722";"41";"SVP";"912"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"VILLABASSA";"962";;"814";"399";"24";"SVP";"524"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"ANDRIANO";"666";;"596";"297";"11";"UNION FUR SUD TIROL";"20"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"ALDINO";"1107";;"1006";"502";"40";"UNION FUR SUD TIROL";"48"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"ANTERIVO";"288";;"261";"127";"9";"UNION FUR SUD TIROL";"3"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"APPIANO SULLA STRADA DEL VINO";"9175";;"7910";"3814";"247";"UNION FUR SUD TIROL";"391"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"AVELENGO";"478";;"434";"222";"12";"UNION FUR SUD TIROL";"19"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BADIA";"2252";;"1960";"952";"60";"UNION FUR SUD TIROL";"42"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BARBIANO";"1040";;"908";"445";"28";"UNION FUR SUD TIROL";"51"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"BOLZANO";"70848";;"59528";"27878";"1188";"UNION FUR SUD TIROL";"581"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRAIES";"448";;"378";"193";"7";"UNION FUR SUD TIROL";"44"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRENNERO";"1388";;"1192";"599";"28";"UNION FUR SUD TIROL";"114"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRESSANONE";"13284";;"11156";"5304";"251";"UNION FUR SUD TIROL";"181"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"BRONZOLO";"1761";;"1556";"757";"40";"UNION FUR SUD TIROL";"16"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRUNICO";"10040";;"8406";"4018";"289";"UNION FUR SUD TIROL";"416"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CAINES";"251";;"219";"107";"3";"UNION FUR SUD TIROL";"6"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CALDARO SULLA STRADA DEL VINO";"5079";;"4401";"2081";"145";"UNION FUR SUD TIROL";"247"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO DI TRENS";"1710";;"1468";"760";"40";"UNION FUR SUD TIROL";"93"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CAMPO TURES";"3503";;"3003";"1478";"152";"UNION FUR SUD TIROL";"338"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CASTELBELLO-CIARDES";"1648";;"1371";"677";"78";"UNION FUR SUD TIROL";"107"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CASTELROTTO";"4293";;"3658";"1812";"131";"UNION FUR SUD TIROL";"182"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"CERMES";"928";;"791";"394";"23";"UNION FUR SUD TIROL";"59"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIENES";"1822";;"1592";"810";"56";"UNION FUR SUD TIROL";"135"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"CHIUSA";"3301";;"2953";"1482";"96";"UNION FUR SUD TIROL";"113"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CORNEDO ALL'ISARCO";"2161";;"1855";"959";"55";"UNION FUR SUD TIROL";"71"
"TRENTINO ALTO ADIGE";"BOLZANO";"BOLZANO";"CORTACCIA SULLA STRADA DEL VINO";"1461";;"1308";"622";"37";"UNION FUR SUD TIROL";"50"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DEI MOLINI";"980";;"860";"474";"57";"UNION FUR SUD TIROL";"61"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DI VAL GARDENA";"1750";;"1510";"758";"56";"UNION FUR SUD TIROL";"45"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SENALES";"941";;"836";"434";"33";"UNION FUR SUD TIROL";"22"
"TRENTINO ALTO ADIGE";"MERANO";"BOLZANO";"SENALE-SAN FELICE";"513";;"461";"240";"25";"UNION FUR SUD TIROL";"46"
"TRENTINO ALTO ADIGE";"BRESSANONE";"BOLZANO";"SESTO";"1334";;"1102";"529";"28";"UNION FUR SUD TIROL";"50"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-PIERRE";"2087";;"1607";"802";"34";"VALLEE D'AOSTE";"591"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-RHEMY-EN-BOSSES";"307";;"202";"118";"1";"VALLEE D'AOSTE";"116"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-VINCENT";"3633";;"2860";"1404";"43";"VALLEE D'AOSTE";"1180"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SARRE";"3470";;"2789";"1356";"27";"VALLEE D'AOSTE";"1104"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"TORGNON";"389";;"353";"193";"10";"VALLEE D'AOSTE";"80"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALGRISENCHE";"153";;"139";"66";"1";"VALLEE D'AOSTE";"66"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALPELLINE";"468";;"398";"204";"5";"VALLEE D'AOSTE";"170"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALSAVARENCHE";"149";;"119";"60";"0";"VALLEE D'AOSTE";"49"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALTOURNENCHE";"1669";;"1395";"731";"25";"VALLEE D'AOSTE";"552"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VERRAYES";"997";;"813";"418";"21";"VALLEE D'AOSTE";"303"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VERRES";"1968";;"1566";"745";"24";"VALLEE D'AOSTE";"623"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VILLENEUVE";"848";;"682";"362";"9";"VALLEE D'AOSTE";"274"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ALLEIN";"200";;"160";"82";"3";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ANTEY-SAINT-ANDRE'";"461";;"363";"183";"6";"LEGA NORD";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AOSTA";"26023";;"20153";"9538";"252";"LEGA NORD";"455"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ARNAD";"991";;"780";"381";"14";"LEGA NORD";"27"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ARVIER";"617";;"497";"247";"4";"LEGA NORD";"9"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AVISE";"220";;"181";"97";"5";"LEGA NORD";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AYAS";"974";;"795";"388";"11";"LEGA NORD";"37"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AYMAVILLES";"1465";;"1169";"588";"17";"LEGA NORD";"30"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BARD";"108";;"95";"49";"3";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BIONAZ";"180";;"157";"89";"7";"LEGA NORD";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BRISSOGNE";"699";;"611";"315";"12";"LEGA NORD";"17"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BRUSSON";"646";;"530";"254";"5";"LEGA NORD";"8"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHALLAND-SAINT-ANSELME";"570";;"479";"246";"17";"LEGA NORD";"29"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHALLAND-SAINT-VICTOR";"474";;"358";"187";"8";"LEGA NORD";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMBAVE";"690";;"598";"313";"13";"LEGA NORD";"11"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMOIS";"77";;"63";"35";"2";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMPDEPRAZ";"494";;"400";"205";"6";"LEGA NORD";"10"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMPORCHER";"329";;"250";"134";"5";"LEGA NORD";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHARVENSOD";"1744";;"1409";"719";"23";"LEGA NORD";"35"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHATILLON";"3602";;"2952";"1444";"48";"LEGA NORD";"76"
