"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DEI MOLINI";"994";;"830";"447";"33";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ANDRIANO";"688";;"607";"305";"12";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ALDINO";"1124";;"946";"486";"55";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"APPIANO SULLA STRADA DEL VINO";"9562";;"8111";"3956";"303";"LA DESTRA";"17"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"AVELENGO";"494";;"411";"217";"14";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BADIA";"2308";;"1946";"946";"34";"LA DESTRA";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BARBIANO";"1086";;"921";"465";"32";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"BOLZANO";"69871";;"56954";"26733";"1031";"LA DESTRA";"460"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SAN MARTINO IN BADIA";"1176";;"1001";"514";"22";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN MARTINO IN PASSIRIA";"2111";;"1691";"870";"71";"LA DESTRA";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN PANCRAZIO";"1085";;"905";"463";"33";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NAZ-SCIAVES";"1842";;"1614";"821";"33";"LA DESTRA";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"GARGAZZONE";"1156";;"968";"486";"8";"LA DESTRA";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"GLORENZA";"621";;"517";"270";"15";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LACES";"3379";;"2765";"1365";"66";"LA DESTRA";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LAGUNDO";"3409";;"2803";"1321";"48";"LA DESTRA";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LAION";"1713";;"1485";"745";"54";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"LAIVES";"11757";;"9634";"4724";"166";"LA DESTRA";"89"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LANA";"7576";;"6291";"3007";"157";"LA DESTRA";"10"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LASA";"2674";;"2210";"1115";"47";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LAUREGNO";"229";;"165";"94";"13";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LA VALLE";"872";;"750";"400";"23";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"LUSON";"979";;"833";"410";"25";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"MAGRE' SULLA STRADA DEL VINO";"830";;"719";"361";"36";"LA DESTRA";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MALLES VENOSTA";"3400";;"2758";"1389";"83";"LA DESTRA";"5"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"MAREBBE";"1961";;"1616";"819";"55";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MARLENGO";"1756";;"1482";"726";"25";"LA DESTRA";"6"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRAIES";"458";;"371";"193";"9";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"BRENNERO";"1361";;"1109";"576";"35";"LA DESTRA";"4"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"SELVA DI VAL GARDENA";"1790";;"1464";"744";"37";"LA DESTRA";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SENALES";"913";;"779";"408";"20";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SENALE-SAN FELICE";"519";;"444";"229";"14";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TERMENO SULLA STRADA DEL VINO";"2235";;"1945";"953";"101";"LA DESTRA";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TESIMO";"1332";;"1112";"567";"32";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"TIRES";"641";;"562";"284";"12";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1686";;"1389";"689";"21";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"664";;"519";"261";"13";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2051";;"1636";"838";"58";"LA DESTRA";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"VADENA";"651";;"553";"279";"15";"LA DESTRA";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"416";;"343";"179";"13";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3731";;"3005";"1521";"87";"LA DESTRA";"2"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA LEVANTE";"1282";;"1054";"552";"27";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"NOVA PONENTE";"2538";;"2143";"1084";"47";"LA DESTRA";"2"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ORA";"2381";;"2020";"977";"55";"LA DESTRA";"8"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"ORTISEI";"3105";;"2600";"1272";"75";"LA DESTRA";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2478";;"2038";"998";"46";"LA DESTRA";"3"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PERCA";"1024";;"889";"453";"20";"LA DESTRA";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"PONTE GARDENA";"114";;"102";"51";"2";"LA DESTRA";"0"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1250";;"1058";"522";"11";"LA DESTRA";"6"
