"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI BONO";1011;;845;443;34;"FIAMMA TRICOLORE";"20"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI BONO";1011;;845;443;34;"CASA DELLE LIBERTA'";"375"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI BONO";1011;;845;443;34;"L'UNIONE SVP";"372"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI BONO";1011;;845;443;34;"PARTITO PENSIONATI";"36"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI LEDRO";421;;391;196;16;"FIAMMA TRICOLORE";"15"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI LEDRO";421;;391;196;16;"CASA DELLE LIBERTA'";"178"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI LEDRO";421;;391;196;16;"L'UNIONE SVP";"165"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PIEVE DI LEDRO";421;;391;196;16;"PARTITO PENSIONATI";"13"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PINZOLO";2240;;2017;999;59;"FIAMMA TRICOLORE";"74"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PINZOLO";2240;;2017;999;59;"CASA DELLE LIBERTA'";"1192"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PINZOLO";2240;;2017;999;59;"L'UNIONE SVP";"603"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PINZOLO";2240;;2017;999;59;"PARTITO PENSIONATI";"57"
"TRENTINO-ALTO ADIGE";"ROVERETO";"POMAROLO";1631;;1499;756;43;"FIAMMA TRICOLORE";"49"
"TRENTINO-ALTO ADIGE";"ROVERETO";"POMAROLO";1631;;1499;756;43;"CASA DELLE LIBERTA'";"543"
"TRENTINO-ALTO ADIGE";"ROVERETO";"POMAROLO";1631;;1499;756;43;"L'UNIONE SVP";"772"
"TRENTINO-ALTO ADIGE";"ROVERETO";"POMAROLO";1631;;1499;756;43;"PARTITO PENSIONATI";"51"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PRASO";270;;221;117;10;"FIAMMA TRICOLORE";"7"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PRASO";270;;221;117;10;"CASA DELLE LIBERTA'";"74"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PRASO";270;;221;117;10;"L'UNIONE SVP";"117"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PRASO";270;;221;117;10;"PARTITO PENSIONATI";"8"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREORE";281;;255;130;10;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREORE";281;;255;130;10;"CASA DELLE LIBERTA'";"77"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREORE";281;;255;130;10;"L'UNIONE SVP";"148"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREORE";281;;255;130;10;"PARTITO PENSIONATI";"9"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREZZO";151;;135;69;3;"FIAMMA TRICOLORE";"5"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREZZO";151;;135;69;3;"CASA DELLE LIBERTA'";"46"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREZZO";151;;135;69;3;"L'UNIONE SVP";"78"
"TRENTINO-ALTO ADIGE";"ROVERETO";"PREZZO";151;;135;69;3;"PARTITO PENSIONATI";"1"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RAGOLI";573;;504;266;16;"FIAMMA TRICOLORE";"19"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RAGOLI";573;;504;266;16;"CASA DELLE LIBERTA'";"219"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RAGOLI";573;;504;266;16;"L'UNIONE SVP";"215"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RAGOLI";573;;504;266;16;"PARTITO PENSIONATI";"28"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RIVA DEL GARDA";10882;;9327;4480;209;"FIAMMA TRICOLORE";"309"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RIVA DEL GARDA";10882;;9327;4480;209;"CASA DELLE LIBERTA'";"3612"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RIVA DEL GARDA";10882;;9327;4480;209;"L'UNIONE SVP";"4535"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RIVA DEL GARDA";10882;;9327;4480;209;"PARTITO PENSIONATI";"472"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RONCONE";1015;;907;448;36;"FIAMMA TRICOLORE";"36"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RONCONE";1015;;907;448;36;"CASA DELLE LIBERTA'";"375"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RONCONE";1015;;907;448;36;"L'UNIONE SVP";"407"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RONCONE";1015;;907;448;36;"PARTITO PENSIONATI";"36"
"TRENTINO-ALTO ADIGE";"ROVERETO";"RONZO-CHIENIS";761;;660;357;14;"FIAMMA TRICOLORE";"30"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTBOSET";142;;124;66;4;"FIAMMA TRICOLORE";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTBOSET";142;;124;66;4;"UNIONE DI CENTRO";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTBOSET";142;;124;66;4;"PARTITO PENSIONATI";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTBOSET";142;;124;66;4;"FI-AN";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTBOSET";142;;124;66;4;"AUT.LIB. DEMOCRATIE";"40"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTEY";562;;477;241;19;"LEGA NORD V.D'AOSTE";"9"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTEY";562;;477;241;19;"VALLEE D'AOSTE";"149"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTEY";562;;477;241;19;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"PONTEY";562;;477;241;19;"FIAMMA TRICOLORE";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"GIOVO";1677;;1509;761;64;"L'UNIONE SVP";"693"
"TRENTINO-ALTO ADIGE";"TRENTO";"GIOVO";1677;;1509;761;64;"PARTITO PENSIONATI";"71"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRAUNO";97;;87;44;7;"FIAMMA TRICOLORE";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRAUNO";97;;87;44;7;"CASA DELLE LIBERTA'";"35"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRAUNO";97;;87;44;7;"L'UNIONE SVP";"27"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRAUNO";97;;87;44;7;"PARTITO PENSIONATI";"8"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRUMES";306;;288;140;9;"FIAMMA TRICOLORE";"8"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRUMES";306;;288;140;9;"CASA DELLE LIBERTA'";"80"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRUMES";306;;288;140;9;"L'UNIONE SVP";"165"
"TRENTINO-ALTO ADIGE";"TRENTO";"GRUMES";306;;288;140;9;"PARTITO PENSIONATI";"17"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERZOLAS";437;;403;198;10;"L'UNIONE SVP";"168"
"TRENTINO-ALTO ADIGE";"TRENTO";"TERZOLAS";437;;403;198;10;"PARTITO PENSIONATI";"18"
"TRENTINO-ALTO ADIGE";"TRENTO";"TON";888;;779;404;42;"FIAMMA TRICOLORE";"28"
"TRENTINO-ALTO ADIGE";"TRENTO";"TON";888;;779;404;42;"CASA DELLE LIBERTA'";"334"
"TRENTINO-ALTO ADIGE";"TRENTO";"TON";888;;779;404;42;"L'UNIONE SVP";"315"
"TRENTINO-ALTO ADIGE";"TRENTO";"TON";888;;779;404;42;"PARTITO PENSIONATI";"37"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";79827;;69471;32866;1724;"FIAMMA TRICOLORE";"2040"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";79827;;69471;32866;1724;"CASA DELLE LIBERTA'";"25776"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";79827;;69471;32866;1724;"L'UNIONE SVP";"35153"
"TRENTINO-ALTO ADIGE";"ROVERETO";"LOMASO";1050;;910;452;26;"CASA DELLE LIBERTA'";"355"
"TRENTINO-ALTO ADIGE";"ROVERETO";"LOMASO";1050;;910;452;26;"L'UNIONE SVP";"439"
"TRENTINO-ALTO ADIGE";"ROVERETO";"LOMASO";1050;;910;452;26;"PARTITO PENSIONATI";"38"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MASSIMENO";88;;75;39;6;"FIAMMA TRICOLORE";"6"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MASSIMENO";88;;75;39;6;"CASA DELLE LIBERTA'";"32"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MASSIMENO";88;;75;39;6;"L'UNIONE SVP";"23"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MASSIMENO";88;;75;39;6;"PARTITO PENSIONATI";"6"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MOLINA DI LEDRO";1104;;959;489;21;"FIAMMA TRICOLORE";"32"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MOLINA DI LEDRO";1104;;959;489;21;"CASA DELLE LIBERTA'";"338"
"TRENTINO-ALTO ADIGE";"ROVERETO";"MOLINA DI LEDRO";1104;;959;489;21;"L'UNIONE SVP";"491"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPDEPRAZ";488;;420;215;8;"AUT.LIB. DEMOCRATIE";"173"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"LEGA NORD V.D'AOSTE";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"VALLEE D'AOSTE";"114"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"FIAMMA TRICOLORE";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"UNIONE DI CENTRO";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"PARTITO PENSIONATI";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"FI-AN";"23"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHAMPORCHER";341;;283;149;7;"AUT.LIB. DEMOCRATIE";"114"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"LEGA NORD V.D'AOSTE";"30"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"VALLEE D'AOSTE";"468"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"ALTERNATIVA SOCIALE MUSSOLINI";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"FIAMMA TRICOLORE";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"UNIONE DI CENTRO";"44"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"PARTITO PENSIONATI";"19"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"FI-AN";"178"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHARVENSOD";1708;;1455;751;43;"AUT.LIB. DEMOCRATIE";"608"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"LEGA NORD V.D'AOSTE";"66"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"VALLEE D'AOSTE";"743"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"ALTERNATIVA SOCIALE MUSSOLINI";"35"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"FIAMMA TRICOLORE";"15"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"UNIONE DI CENTRO";"71"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"PARTITO PENSIONATI";"51"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"FI-AN";"493"
"VALLE D'AOSTA";"VALLE D'AOSTA";"CHATILLON";3623;;3090;1494;57;"AUT.LIB. DEMOCRATIE";"1453"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"LEGA NORD V.D'AOSTE";"27"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"VALLEE D'AOSTE";"249"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"ALTERNATIVA SOCIALE MUSSOLINI";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"FIAMMA TRICOLORE";"9"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"UNIONE DI CENTRO";"29"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"PARTITO PENSIONATI";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"FI-AN";"142"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COGNE";1149;;931;471;39;"AUT.LIB. DEMOCRATIE";"376"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"LEGA NORD V.D'AOSTE";"38"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"VALLEE D'AOSTE";"648"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"ALTERNATIVA SOCIALE MUSSOLINI";"9"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"FIAMMA TRICOLORE";"17"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"UNIONE DI CENTRO";"73"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"PARTITO PENSIONATI";"16"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"FI-AN";"529"
"VALLE D'AOSTA";"VALLE D'AOSTA";"COURMAYEUR";2270;;1839;941;39;"AUT.LIB. DEMOCRATIE";"435"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"LEGA NORD V.D'AOSTE";"33"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"VALLEE D'AOSTE";"607"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"ALTERNATIVA SOCIALE MUSSOLINI";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"FIAMMA TRICOLORE";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"UNIONE DI CENTRO";"36"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"PARTITO PENSIONATI";"26"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"FI-AN";"159"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DONNAS";2041;;1747;886;40;"AUT.LIB. DEMOCRATIE";"774"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"LEGA NORD V.D'AOSTE";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"VALLEE D'AOSTE";"145"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"FIAMMA TRICOLORE";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"UNIONE DI CENTRO";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"PARTITO PENSIONATI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"FI-AN";"15"
"VALLE D'AOSTA";"VALLE D'AOSTA";"DOUES";316;;263;131;10;"AUT.LIB. DEMOCRATIE";"79"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"LEGA NORD V.D'AOSTE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"VALLEE D'AOSTE";"46"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"ALTERNATIVA SOCIALE MUSSOLINI";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"FIAMMA TRICOLORE";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"UNIONE DI CENTRO";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"PARTITO PENSIONATI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"FI-AN";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"EMARESE";164;;135;79;2;"AUT.LIB. DEMOCRATIE";"60"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"LEGA NORD V.D'AOSTE";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"VALLEE D'AOSTE";"98"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"ALTERNATIVA SOCIALE MUSSOLINI";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"FIAMMA TRICOLORE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"UNIONE DI CENTRO";"10"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"PARTITO PENSIONATI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"FI-AN";"27"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ETROUBLES";350;;292;148;5;"AUT.LIB. DEMOCRATIE";"139"
"VALLE D'AOSTA";"VALLE D'AOSTA";"FENIS";1273;;1067;546;25;"LEGA NORD V.D'AOSTE";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"FENIS";1273;;1067;546;25;"VALLEE D'AOSTE";"313"
"VALLE D'AOSTA";"VALLE D'AOSTA";"FENIS";1273;;1067;546;25;"ALTERNATIVA SOCIALE MUSSOLINI";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"FENIS";1273;;1067;546;25;"FIAMMA TRICOLORE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"FENIS";1273;;1067;546;25;"UNIONE DI CENTRO";"16"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"LEGA NORD V.D'AOSTE";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"VALLEE D'AOSTE";"94"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"ALTERNATIVA SOCIALE MUSSOLINI";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"FIAMMA TRICOLORE";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"UNIONE DI CENTRO";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"PARTITO PENSIONATI";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"FI-AN";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ALLEIN";202;;167;92;9;"AUT.LIB. DEMOCRATIE";"44"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"LEGA NORD V.D'AOSTE";"12"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"VALLEE D'AOSTE";"121"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"ALTERNATIVA SOCIALE MUSSOLINI";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"FIAMMA TRICOLORE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"UNIONE DI CENTRO";"8"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"PARTITO PENSIONATI";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"FI-AN";"43"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ANTEY-SAINT-ANDRE'";446;;389;194;14;"AUT.LIB. DEMOCRATIE";"172"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"LEGA NORD V.D'AOSTE";"336"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"VALLEE D'AOSTE";"5402"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"ALTERNATIVA SOCIALE MUSSOLINI";"268"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"FIAMMA TRICOLORE";"117"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"UNIONE DI CENTRO";"834"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"PARTITO PENSIONATI";"380"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"FI-AN";"3849"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";26296;;21470;10192;456;"AUT.LIB. DEMOCRATIE";"9121"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"LEGA NORD V.D'AOSTE";"17"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"VALLEE D'AOSTE";"369"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"ALTERNATIVA SOCIALE MUSSOLINI";"12"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"FIAMMA TRICOLORE";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"UNIONE DI CENTRO";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"PARTITO PENSIONATI";"8"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"FI-AN";"56"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARNAD";1011;;835;405;18;"AUT.LIB. DEMOCRATIE";"308"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"LEGA NORD V.D'AOSTE";"12"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"VALLEE D'AOSTE";"196"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"ALTERNATIVA SOCIALE MUSSOLINI";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"FIAMMA TRICOLORE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"UNIONE DI CENTRO";"9"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"PARTITO PENSIONATI";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"FI-AN";"44"
"VALLE D'AOSTA";"VALLE D'AOSTA";"ARVIER";622;;512;258;12;"AUT.LIB. DEMOCRATIE";"219"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"LEGA NORD V.D'AOSTE";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"VALLEE D'AOSTE";"48"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"FIAMMA TRICOLORE";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AVISE";219;;184;97;7;"UNIONE DI CENTRO";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"PARTITO PENSIONATI";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"FI-AN";"73"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GIGNOD";1001;;816;415;25;"AUT.LIB. DEMOCRATIE";"352"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"LEGA NORD V.D'AOSTE";"25"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"VALLEE D'AOSTE";"611"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"ALTERNATIVA SOCIALE MUSSOLINI";"23"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"FIAMMA TRICOLORE";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"UNIONE DI CENTRO";"52"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"PARTITO PENSIONATI";"21"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"FI-AN";"252"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSAN";2291;;1988;1017;53;"AUT.LIB. DEMOCRATIE";"884"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";231;;197;96;5;"LEGA NORD V.D'AOSTE";"10"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";231;;197;96;5;"VALLEE D'AOSTE";"42"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";231;;197;96;5;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";231;;197;96;5;"FIAMMA TRICOLORE";"0"
